dt_PRELIEVO,positivi,deceduti,deceduti/positivi 7gg
2021-10-14,2699,33.0,0.01206976206976207
2021-10-15,2870,27.0,0.012598249623724845
2021-10-16,2269,30.0,0.013563436774329744
2021-10-17,1142,21.0,0.012417094699047525
2021-10-18,3601,47.0,0.012656434474616294
2021-10-19,3740,52.0,0.012861878453038674
2021-10-20,3732,39.0,0.012066870574433317
2021-10-21,3821,52.0,0.012370623891798277
2021-10-22,4320,50.0,0.012075590057241433
2021-10-23,3511,27.0,0.011673441987095811
2021-10-24,1526,33.0,0.012081156948441887
2021-10-25,4856,55.0,0.011591831168388394
2021-10-26,5047,57.0,0.010747321487988288
2021-10-27,5062,66.0,0.01146537842190016
2021-10-28,5009,52.0,0.01177956734564977
2021-10-29,5043,33.0,0.012384841224310736
2021-10-30,4507,60.0,0.01249919463952065
2021-10-31,2141,50.0,0.011789990789069695
2021-11-01,2824,49.0,0.011564704521799469
2021-11-02,6456,78.0,0.011672516529262917
2021-11-03,6590,62.0,0.011527605581787967
2021-11-04,7027,68.0,0.011361859592432376
2021-11-05,7208,62.0,0.010737392740788327
2021-11-06,5663,68.0,0.009910304091008532
2021-11-07,2606,49.0,0.00974395748091281
2021-11-08,8036,81.0,0.009547478512995755
2021-11-09,8580,63.0,0.010049848851874838
2021-11-10,8294,71.0,0.009796344243923175
2021-11-11,7898,67.0,0.009958190801976435
2021-11-12,8874,103.0,0.00986529028479391
2021-11-13,7466,73.0,0.010128043660789253
2021-11-14,3472,66.0,0.009793692996331572
2021-11-15,10052,96.0,0.009633849699142235
2021-11-16,11112,103.0,0.009138461538461538
2021-11-17,10552,74.0,0.00891406424685101
2021-11-18,10960,87.0,0.008622465495423913
2021-11-19,11386,95.0,0.008437566249735
2021-11-20,9551,77.0,0.007911997813610277
2021-11-21,4349,54.0,0.007822083866457375
2021-11-22,12845,107.0,0.007627628396278331
2021-11-23,13537,85.0,0.007640036274643776
2021-11-24,13183,88.0,0.007460704541613347
2021-11-25,13286,90.0,0.007593339760298021
2021-11-26,13746,114.0,0.007565423721042195
2021-11-27,11888,80.0,0.0076183061780570535
2021-11-28,5536,74.0,0.007544648149944493
2021-11-29,16063,129.0,0.007627329708189781
2021-11-30,16213,110.0,0.00758015160303206
2021-12-01,16049,103.0,0.007725020483008857
2021-12-02,16869,125.0,0.007829051269211509
2021-12-03,17380,137.0,0.007885804621751058
2021-12-04,14414,114.0,0.007780496768584003
2021-12-05,6856,95.0,0.008148183239376569
2021-12-06,19754,164.0,0.00812099741109143
2021-12-07,20239,130.0,0.008046982598075307
2021-12-08,10033,95.0,0.008021212574601432
2021-12-09,21409,159.0,0.007847487906548002
2021-12-10,22742,172.0,0.0074752833373523024
2021-12-11,19273,150.0,0.007432266878522159
2021-12-12,9137,92.0,0.006966430266297415
2021-12-13,25724,163.0,0.0068421589113704705
2021-12-14,26365,170.0,0.006630231905627463
2021-12-15,26647,148.0,0.00646181546808183
2021-12-16,27080,179.0,0.006518935124394297
2021-12-17,29720,185.0,0.0062568611863701015
2021-12-18,24165,154.0,0.005856653795629155
2021-12-19,12413,123.0,0.005488522790648266
2021-12-20,38527,198.0,0.004854350080193863
2021-12-21,42416,190.0,0.004374159990225341
2021-12-22,51605,211.0,0.004379646170690947
2021-12-23,58655,189.0,0.0042756086544567876
2021-12-24,58674,188.0,0.003629380075842651
2021-12-25,15358,117.0,0.0030733651162129848
2021-12-26,29226,166.0,0.0025968717737303694
2021-12-27,112724,277.0,0.002379474599034942
2021-12-28,131237,258.0,0.002248135308330707
2021-12-29,161732,279.0,0.0022865191229173376
2021-12-30,169350,329.0,0.0022951973087925967
2021-12-31,141893,286.0,0.0021761056465239063
2022-01-01,36250,194.0,0.0021802093639294033
2022-01-02,65480,256.0,0.002183046653819618
2022-01-03,219105,411.0,0.00239350780699442
2022-01-04,208846,431.0,0.0023278833813872917
2022-01-05,209901,387.0,0.0022351317211203574
2022-01-06,70684,314.0,0.0022371537233180847
2022-01-07,232312,434.0,0.00226128036460438
2022-01-08,154230,361.0,0.0022682841245175197
2022-01-09,71583,272.0,0.002325310516099906
2022-01-10,252649,515.0,0.0021898020908826376
2022-01-11,205581,432.0,0.0022743702837276928
2022-01-12,189148,407.0,0.002285824614911365
2022-01-13,176348,386.0,0.0022963520008951743
2022-01-14,181571,427.0,0.0022853075019293716
2022-01-15,145436,355.0,0.002319054181767517
2022-01-16,64673,269.0,0.002290644257327168
2022-01-17,239707,472.0,0.002283632538486938
2022-01-18,194551,447.0,0.002232346626544723
2022-01-19,189955,375.0,0.0021895913472802634
2022-01-20,174316,373.0,0.0021611685002430247
2022-01-21,174422,350.0,0.0021829980600447303
2022-01-22,136111,284.0,0.0021952037109180355
2022-01-23,61601,229.0,0.0022477412358261435
2022-01-24,208761,430.0,0.002300454342168468
2022-01-25,158604,382.0,0.0023498609597840405
2022-01-26,152144,348.0,0.0024211063256924397
2022-01-27,134676,338.0,0.0024360405793075446
2022-01-28,131991,301.0,0.0025210504301016604
2022-01-29,103028,274.0,0.002557866186612916
2022-01-30,46741,207.0,0.0026331580426520967
2022-01-31,152608,368.0,0.002657216412250435
2022-02-01,114274,301.0,0.0027402174941699754
2022-02-02,106608,291.0,0.002757634712887631
2022-02-03,93654,248.0,0.002736198052055379
2022-02-04,91060,251.0,0.0027298316256524026
2022-02-05,73535,205.0,0.0027234059914931813
2022-02-06,33783,157.0,0.002702576095534263
2022-02-07,110934,250.0,0.0027500937964816323
2022-02-08,78660,200.0,0.0027195655160708945
2022-02-09,73400,189.0,0.002757118842646834
2022-02-10,63701,192.0,0.002693729656164805
2022-02-11,60919,153.0,0.0028117242361754943
2022-02-12,49747,158.0,0.0028427216226668867
2022-02-13,24081,101.0,0.0028237140688155277
2022-02-14,77699,211.0,0.002807911860122628
2022-02-15,56402,150.0,0.0028128476954507493
2022-02-16,57363,136.0,0.0027241896925557347
2022-02-17,52006,153.0,0.0027256293368664525
2022-02-18,50301,125.0,0.0026213310084277825
2022-02-19,41888,104.0,0.0026134623280794347
2022-02-20,20589,92.0,0.0026012749649709406
2022-02-21,65551,142.0,0.0025327399058627646
2022-02-22,45959,120.0,0.002562151276589381
2022-02-23,47009,105.0,0.0025722254743293965
2022-02-24,41013,103.0,0.0025490436703423853
2022-02-25,38910,105.0,0.0025380803749903724
2022-02-26,31379,80.0,0.002613167630145623
2022-02-27,15384,72.0,0.002633720100721477
2022-02-28,52993,107.0,0.002608534351499038
2022-03-01,36594,116.0,0.002463035434209925
2022-03-02,43056,100.0,0.0023601297885546715
2022-03-03,40450,95.0,0.002321449461862424
2022-03-04,42828,77.0,0.0022525180305565003
2022-03-05,37748,68.0,0.0020879451773760716
2022-03-06,19867,72.0,0.002031998427658003
2022-03-07,67579,121.0,0.0019583665772104158
2022-03-08,50683,98.0,0.0020129744300187704
2022-03-09,56298,110.0,0.0020671921012088337
2022-03-10,55885,102.0,0.0020651323599402615
2022-03-11,57697,125.0,0.001996250082124212
2022-03-12,50932,114.0,0.001982528079871635
2022-03-13,26520,85.0,0.001933359379360384
2022-03-14,97727,156.0,0.0018939514579392025
2022-03-15,75616,142.0,0.0018467957173973065
2022-03-16,83548,142.0,0.0018105757630926635
2022-03-17,78933,128.0,0.001804978716375555
2022-03-18,75679,136.0,0.0018204538187353732
2022-03-19,61818,116.0,0.0018226322873546826
2022-03-20,29178,87.0,0.0018129171324584605
2022-03-21,104991,177.0,0.0018231630400504573
2022-03-22,77750,147.0,0.001867662227271024
2022-03-23,82430,135.0,0.0019099989531546585
2022-03-24,75514,127.0,0.0019343701504488096
2022-03-25,75370,158.0,0.0019139207275256779
2022-03-26,61050,136.0,0.0019081800977207631
2022-03-27,27452,96.0,0.0019325010642616005
2022-03-28,109337,175.0,0.0019762100065741257
2022-03-29,79281,147.0,0.0019673075077572696
2022-03-30,77041,137.0,0.0019404562902114086
2022-03-31,73958,146.0,0.001893897149623958
2022-04-01,72057,147.0,0.001884372410289298
2022-04-02,55603,112.0,0.001953261990031775
2022-04-03,25886,70.0,0.0019163261535553005
2022-04-04,96440,146.0,0.00189880877031398
2022-04-05,69510,161.0,0.0019199255945790336
2022-04-06,72020,110.0,0.0018758352461673022
2022-04-07,66666,124.0,0.0018907427185223668
2022-04-08,65455,144.0,0.001932668893535743
2022-04-09,54489,90.0,0.001897948419105707
2022-04-10,23921,73.0,0.00198481348831555
2022-04-11,89815,152.0,0.0020651989199599705
2022-04-12,61787,131.0,0.0020266734853811967
2022-04-13,65615,135.0,0.0020609450905343736
2022-04-14,62606,150.0,0.0021003833380867903
2022-04-15,64134,125.0,0.0022949168450330216
2022-04-16,53288,102.0,0.0020861381280118775
2022-04-17,16489,74.0,0.001989815672493984
2022-04-18,25549,85.0,0.0018757063766848502
2022-04-19,109704,158.0,0.0017906991461365197
2022-04-20,76308,118.0,0.0017640136553765133
2022-04-21,73037,123.0,0.0017329752919388033
2022-04-22,72274,104.0,0.0017680451965075426
2022-04-23,55774,95.0,0.001803623516833432
2022-04-24,24175,74.0,0.001827558821559453
2022-04-25,28762,106.0,0.0018477402434844805
2022-04-26,99915,156.0,0.001926185450011583
2022-04-27,64107,106.0,0.0019337016574585636
2022-04-28,57647,103.0,0.0019421624036201908
2022-04-29,53799,100.0,0.001768101846656442
2022-04-30,40835,69.0,0.0018409383328738167
2022-05-01,15358,60.0,0.001890713155255941
2022-05-02,69334,115.0,0.0018568492200602767
2022-05-03,47112,88.0,0.0018733104118002152
2022-05-04,47007,91.0,0.0019207464243398067
2022-05-05,43759,66.0,0.001867940333999892
2022-05-06,41403,82.0,0.0018710149472143827
2022-05-07,32266,67.0,0.001865260674620375
2022-05-08,15167,44.0,0.0018515170144288143
2022-05-09,60296,99.0,0.001937083527041686
2022-05-10,41564,76.0,0.0019923988105755024
2022-05-11,42075,78.0,0.00198157176586024
2022-05-12,38255,79.0,0.0019734286380234637
2022-05-13,36388,87.0,0.001903003969355919
2022-05-14,27159,54.0,0.0019060806537087372
2022-05-15,11683,35.0,0.0018655290685390884
2022-05-16,47752,57.0,0.0017919787617331944
2022-05-17,30676,56.0,0.001688552518506234
2022-05-18,30544,47.0,0.0016599828204952546
2022-05-19,26738,42.0,0.0016491489213602266
2022-05-20,24435,45.0,0.0017811086823265442
2022-05-21,17933,33.0,0.0017305765552418253
2022-05-22,8685,28.0,0.0017403210636432853
2022-05-23,33915,57.0,0.0018036381191205756
2022-05-24,22435,33.0,0.0018152114721365039
2022-05-25,22152,34.0,0.001847703568422104
2022-05-26,19588,39.0,0.0017830201618433685
2022-05-27,18526,36.0,0.0017003285770088004
2022-05-28,14873,32.0,0.0017446633825944171
2022-05-29,7040,16.0,0.0017745513208308127
2022-05-30,25949,32.0,0.0018781114645674952
2022-05-31,18544,32.0,0.0017743958096960494
2022-06-01,19455,33.0,0.0017824555447099265
2022-06-02,6895,28.0,0.001884411542020695
2022-06-03,24467,35.0,0.0018930507240514521
2022-06-04,15465,34.0,0.001909546952159588
2022-06-05,8095,30.0,0.001835279842256939
2022-06-06,30689,42.0,0.0016203060276740134
2022-06-07,22713,42.0,0.0015900757342106166
2022-06-08,23536,31.0,0.0015431480219648083
2022-06-09,22538,25.0,0.0015761012925349512
2022-06-10,22869,28.0,0.001402661397538634
2022-06-11,19254,33.0,0.0012730417706127155
2022-06-12,10041,38.0,0.001234913213043639
2022-06-13,43023,33.0,0.0012267479937049745
2022-06-14,33910,35.0,0.0012436117389686193
2022-06-15,37852,42.0,0.001200686844517509
2022-06-16,37657,42.0,0.0011767919810032152
2022-06-17,38589,51.0,0.0012056186378025895
2022-06-18,31295,38.0,0.001224319370430918
2022-06-19,15609,39.0,0.0012513041296337872
2022-06-20,68853,71.0,0.0012891030507739267
2022-06-21,52751,63.0,0.0012677232974826638
2022-06-22,58130,75.0,0.0012908193933148851
2022-06-23,57478,79.0,0.0013167234718150735
2022-06-24,58230,69.0,0.0012900902323149102
2022-06-25,49960,70.0,0.0013128728570470994
2022-06-26,23696,59.0,0.0013155057618716773
2022-06-27,105153,108.0,0.0012870487643921974
2022-06-28,79992,108.0,0.0012979874444305152
2022-06-29,84630,111.0,0.0012467121204834432
2022-06-30,86277,103.0,0.0012554140867998024
2022-07-01,88787,114.0,0.0012404159280220773
2022-07-02,72087,71.0,0.0012752092215890173
2022-07-03,33490,76.0,0.001259774920214255
2022-07-04,146474,151.0,0.0012738425957708427
2022-07-05,106977,163.0,0.0012513752404331915
2022-07-06,108880,132.0,0.0012912872094603778
2022-07-07,98802,128.0,0.0012900771687302988
2022-07-08,101355,115.0,0.0012593943219140456
2022-07-09,80866,109.0,0.0012020385176216518
2022-07-10,34900,77.0,0.001205170854124719
2022-07-11,152676,138.0,0.0012217892098265295
2022-07-12,109687,127.0,0.0012413141538126823
2022-07-13,107094,132.0,0.0012559952129420663
2022-07-14,95209,135.0,0.001263434546261201
2022-07-15,90631,115.0,0.001339614852698585
2022-07-16,68245,103.0,0.001357752717605919
2022-07-17,27857,73.0,0.0013764916404603836
2022-07-18,123844,149.0,0.0013366434697931536
2022-07-19,82221,101.0,0.0013387996140537147
2022-07-20,78651,104.0,0.0013209907028754635
2022-07-21,68710,77.0,0.0012937005948985413
2022-07-22,66606,84.0,0.0012071988202078557
2022-07-23,50222,70.0,0.0011799221889151094
2022-07-24,20586,50.0,0.001095924500851854
2022-07-25,92746,69.0,0.0010542725519391619
2022-07-26,61491,64.0,0.0009765982960585225
2022-07-27,57551,44.0,0.0009081273330062268
2022-07-28,51074,41.0,0.0008223887781063055
2022-07-29,48268,35.0,0.0007628064039557392
2022-07-30,37175,32.0,0.0006474943587053998
2022-07-31,15270,14.0,0.0005993094004466946
2022-08-01,60841,23.0,0.0005252680579926386
2022-08-02,38704,11.0,0.00044556788483783897
2022-08-03,35665,16.0,0.00035130777930171564
2022-08-04,26800,7.0,
2022-08-05,18955,1.0,
2022-08-06,11560,1.0,
2022-08-07,616,,
