dt_PRELIEVO,positivi,terapia intensiva,fascia di età,terapia intensiva/positivi 14gg
2021-06-07,214,0.0,0-9 anni,0.00042753313381787086
2021-06-08,169,1.0,0-9 anni,0.0004572473708276177
2021-06-09,161,0.0,0-9 anni,0.0004601932811780948
2021-06-10,155,0.0,0-9 anni,0.000994530084535057
2021-06-11,152,0.0,0-9 anni,0.0010893246187363835
2021-06-12,96,0.0,0-9 anni,0.0011634671320535194
2021-06-13,59,0.0,0-9 anni,0.0012165450121654502
2021-06-14,148,0.0,0-9 anni,0.0013114754098360656
2021-06-15,118,0.0,0-9 anni,0.0007022471910112359
2021-06-16,90,0.0,0-9 anni,0.0007656967840735069
2021-06-17,99,1.0,0-9 anni,0.0008257638315441783
2021-06-18,95,0.0,0-9 anni,0.0008920606601248885
2021-06-19,66,0.0,0-9 anni,0.0009233610341643582
2021-06-20,22,0.0,0-9 anni,0.0009606147934678194
2021-06-21,95,0.0,0-9 anni,0.0010471204188481676
2021-06-22,68,0.0,0-9 anni,0.0011363636363636363
2021-06-23,43,0.0,0-9 anni,0.001176470588235294
2021-06-24,60,0.0,0-9 anni,0.0
2021-06-25,62,0.0,0-9 anni,0.0
2021-06-26,58,0.0,0-9 anni,0.0
2021-06-27,17,0.0,0-9 anni,0.0
2021-06-28,62,0.0,0-9 anni,0.0
2021-06-29,43,0.0,0-9 anni,0.0
2021-06-30,60,0.0,0-9 anni,0.0
2021-07-01,55,0.0,0-9 anni,0.0
2021-07-02,75,0.0,0-9 anni,0.0
2021-07-03,60,0.0,0-9 anni,0.0
2021-07-04,22,0.0,0-9 anni,0.00117096018735363
2021-07-05,64,0.0,0-9 anni,0.0011312217194570137
2021-07-06,65,0.0,0-9 anni,0.0010515247108307045
2021-07-07,64,0.0,0-9 anni,0.001001001001001001
2021-07-08,61,0.0,0-9 anni,0.0009165902841429881
2021-07-09,87,0.0,0-9 anni,0.0008703220191470844
2021-07-10,97,0.0,0-9 anni,0.0008156606851549756
2021-07-11,39,1.0,0-9 anni,0.0007757951900698216
2021-07-12,92,0.0,0-9 anni,0.0007062146892655367
2021-07-13,110,0.0,0-9 anni,0.0006293266205160479
2021-07-14,108,0.0,0-9 anni,0.0005599104143337066
2021-07-15,147,0.0,0-9 anni,0.0010121457489878543
2021-07-16,133,0.0,0-9 anni,0.0009250693802035153
2021-07-17,137,0.0,0-9 anni,0.0008699434536755111
2021-07-18,85,0.0,0-9 anni,0.00041511000415110004
2021-07-19,191,0.0,0-9 anni,0.00037105751391465676
2021-07-20,238,0.0,0-9 anni,0.00033738191632928474
2021-07-21,261,0.0,0-9 anni,0.00031436655139893113
2021-07-22,251,1.0,0-9 anni,0.0002960331557134399
2021-07-23,273,0.0,0-9 anni,0.0002756339581036384
2021-07-24,234,0.0,0-9 anni,0.0002626050420168067
2021-07-25,149,0.0,0-9 anni,0.00025581990278843696
2021-07-26,378,0.0,0-9 anni,0.0002390057361376673
2021-07-27,379,0.0,0-9 anni,0.00022624434389140272
2021-07-28,325,0.0,0-9 anni,0.00021659085986571366
2021-07-29,344,0.0,0-9 anni,0.0
2021-07-30,383,0.0,0-9 anni,0.0
2021-07-31,317,0.0,0-9 anni,0.0
2021-08-01,186,0.0,0-9 anni,0.0
2021-08-02,466,0.0,0-9 anni,0.0
2021-08-03,474,0.0,0-9 anni,0.0
2021-08-04,458,0.0,0-9 anni,0.0
2021-08-05,436,0.0,0-9 anni,0.0
2021-08-06,478,0.0,0-9 anni,0.0
2021-08-07,362,0.0,0-9 anni,0.0
2021-08-08,208,0.0,0-9 anni,0.0
2021-08-09,500,0.0,0-9 anni,0.0
2021-08-10,492,0.0,0-9 anni,0.0
2021-08-11,493,0.0,0-9 anni,0.0
2021-08-12,535,0.0,0-9 anni,0.0
2021-08-13,521,0.0,0-9 anni,0.00015422578655151142
2021-08-14,407,0.0,0-9 anni,0.00015119443604475356
2021-08-15,165,0.0,0-9 anni,0.0001498576352465158
2021-08-16,520,0.0,0-9 anni,0.00014607069821793748
2021-08-17,573,0.0,0-9 anni,0.000143000143000143
2021-08-18,548,0.0,0-9 anni,0.00014011489421325487
2021-08-19,555,0.0,0-9 anni,0.00013854253255749516
2021-08-20,605,1.0,0-9 anni,0.00013713658804168953
2021-08-21,492,0.0,0-9 anni,0.0001348799568384138
2021-08-22,267,0.0,0-9 anni,0.00026504108136761196
2021-08-23,673,0.0,0-9 anni,0.0002603488674824265
2021-08-24,639,0.0,0-9 anni,0.00025680534155110427
2021-08-25,637,0.0,0-9 anni,0.00025523226135783564
2021-08-26,616,0.0,0-9 anni,0.00025409731927328164
2021-08-27,595,0.0,0-9 anni,0.000127000254000508
2021-08-28,529,0.0,0-9 anni,0.00012725884448969204
2021-08-29,297,1.0,0-9 anni,0.00012748597654258032
2021-08-30,656,0.0,0-9 anni,0.0001296512381693245
2021-08-31,679,0.0,0-9 anni,0.00013082155939298797
2021-09-01,596,0.0,0-9 anni,0.00013250298131707962
2021-09-02,590,0.0,0-9 anni,0.0002667733760170735
2021-09-03,608,0.0,0-9 anni,0.00026748696001069946
2021-09-04,476,0.0,0-9 anni,0.0002700877785280216
2021-09-05,253,0.0,0-9 anni,0.00013713658804168953
2021-09-06,542,0.0,0-9 anni,0.00013952839402818474
2021-09-07,570,0.0,0-9 anni,0.0001404297149276787
2021-09-08,540,0.0,0-9 anni,0.0001410039481105471
2021-09-09,566,1.0,0-9 anni,0.0001429592566118656
2021-09-10,575,0.0,0-9 anni,0.00014343086632243257
2021-09-11,457,0.0,0-9 anni,0.00014394702749388226
2021-09-12,184,0.0,0-9 anni,0.00014461315979754158
2021-09-13,531,0.0,0-9 anni,0.00014452955629426219
2021-09-14,633,0.0,0-9 anni,0.00014716703458425313
2021-09-15,567,0.0,0-9 anni,0.00014808233377758035
2021-09-16,493,0.0,0-9 anni,0.0
2021-09-17,585,0.0,0-9 anni,0.0
2021-09-18,451,0.0,0-9 anni,0.0
2021-09-19,221,0.0,0-9 anni,0.0
2021-09-20,546,0.0,0-9 anni,0.0
2021-09-21,446,0.0,0-9 anni,0.0
2021-09-22,498,0.0,0-9 anni,0.0
2021-09-23,448,0.0,0-9 anni,0.0
2021-09-24,495,0.0,0-9 anni,0.0
2021-09-25,442,0.0,0-9 anni,0.0
2021-09-26,218,0.0,0-9 anni,0.00016914749661705008
2021-09-27,528,0.0,0-9 anni,0.00017283097131005876
2021-09-28,457,0.0,0-9 anni,0.00017355085039916696
2021-09-29,437,0.0,0-9 anni,0.0001786352268667381
2021-09-30,432,0.0,0-9 anni,0.00018278194114421494
2021-10-01,445,0.0,0-9 anni,0.00018726591760299626
2021-10-02,384,0.0,0-9 anni,0.00019312475859405175
2021-10-03,136,1.0,0-9 anni,0.00019466614755693986
2021-10-04,420,0.0,0-9 anni,0.00020112630732099757
2021-10-05,422,0.0,0-9 anni,0.0004083299305839118
2021-10-06,334,0.0,0-9 anni,0.0004202563563773902
2021-10-07,321,0.0,0-9 anni,0.0004316857327865314
2021-10-08,364,0.0,0-9 anni,0.0004414036636504083
2021-10-09,280,0.0,0-9 anni,0.0004484304932735426
2021-10-10,177,0.0,0-9 anni,0.00022406453058480843
2021-10-11,363,0.0,0-9 anni,0.0002205071664829107
2021-10-12,383,1.0,0-9 anni,0.00021781746896101068
2021-10-13,298,0.0,0-9 anni,0.0002134016218523261
2021-10-14,306,0.0,0-9 anni,0.00020946795140343527
2021-10-15,343,0.0,0-9 anni,0.00020395676116663266
2021-10-16,313,0.0,0-9 anni,0.00019798059790140566
2021-10-17,139,0.0,0-9 anni,0.00019805902158843335
2021-10-18,492,0.0,0-9 anni,0.0001897893338394382
2021-10-19,478,0.0,0-9 anni,0.00018375597206909226
2021-10-20,429,0.0,0-9 anni,0.0001784121320249777
2021-10-21,409,0.0,0-9 anni,0.00017452006980802793
2021-10-22,493,0.0,0-9 anni,0.00017448961786773688
2021-10-23,428,0.0,0-9 anni,0.00017828489926903192
2021-10-24,175,0.0,0-9 anni,
2021-10-25,583,0.0,0-9 anni,
2021-10-26,556,1.0,0-9 anni,
2021-10-27,461,0.0,0-9 anni,
2021-10-28,431,0.0,0-9 anni,
2021-10-29,344,0.0,0-9 anni,
2021-10-30,191,0.0,0-9 anni,
2021-10-31,21,,0-9 anni,
2021-11-01,1,,0-9 anni,
2020-01-29,0,,10-19 anni,
2020-01-30,0,,10-19 anni,
2020-01-31,0,,10-19 anni,
2020-02-01,0,,10-19 anni,
2020-02-02,0,,10-19 anni,
2020-02-03,0,,10-19 anni,
2020-02-04,0,,10-19 anni,
2020-02-05,0,,10-19 anni,
2020-02-06,0,,10-19 anni,
2020-02-07,0,,10-19 anni,
2020-02-08,0,,10-19 anni,
2020-02-09,0,,10-19 anni,
2020-02-10,0,,10-19 anni,
2020-02-11,0,,10-19 anni,
2020-02-12,0,,10-19 anni,
2020-02-13,0,,10-19 anni,
2020-02-14,0,,10-19 anni,
2020-02-15,0,,10-19 anni,
2020-02-16,0,,10-19 anni,
2020-02-17,0,,10-19 anni,
2020-02-18,0,,10-19 anni,
2020-02-19,0,,10-19 anni,
2020-02-20,0,0.0,10-19 anni,
2020-02-21,0,0.0,10-19 anni,
2020-02-22,1,0.0,10-19 anni,
2020-02-23,2,0.0,10-19 anni,
2020-02-24,1,0.0,10-19 anni,
2020-02-25,5,0.0,10-19 anni,
2020-02-26,4,0.0,10-19 anni,0.01694915254237288
2020-02-27,6,0.0,10-19 anni,0.015151515151515152
2020-02-28,3,0.0,10-19 anni,0.02564102564102564
2020-02-29,5,1.0,10-19 anni,0.022222222222222223
2020-03-01,5,0.0,10-19 anni,0.0196078431372549
2020-03-02,7,0.0,10-19 anni,0.03508771929824561
2020-03-03,12,0.0,10-19 anni,0.032
2020-03-04,8,0.0,10-19 anni,0.029411764705882353
2020-03-05,7,0.0,10-19 anni,0.02631578947368421
2020-03-06,12,1.0,10-19 anni,0.02185792349726776
2020-03-07,13,0.0,10-19 anni,0.014778325123152709
2020-03-08,14,0.0,10-19 anni,0.013513513513513514
2020-03-09,13,2.0,10-19 anni,0.011811023622047244
2020-03-10,16,0.0,10-19 anni,0.014492753623188406
2020-03-11,15,0.0,10-19 anni,0.012903225806451613
2020-03-12,22,0.0,10-19 anni,0.011661807580174927
2020-03-13,34,0.0,10-19 anni,0.008021390374331552
2020-03-14,25,0.0,10-19 anni,0.007462686567164179
2020-03-15,24,0.0,10-19 anni,0.007159904534606206
2020-03-16,39,0.0,10-19 anni,0.002150537634408602
2020-03-17,34,1.0,10-19 anni,0.0019083969465648854
2020-03-18,42,0.0,10-19 anni,0.0034662045060658577
2020-03-19,40,0.0,10-19 anni,0.0030816640986132513
2020-03-20,43,0.0,10-19 anni,0.0029498525073746312
2020-03-21,41,0.0,10-19 anni,0.004267425320056899
2020-03-22,31,0.0,10-19 anni,0.0041841004184100415
2020-03-23,59,0.0,10-19 anni,0.0039946737683089215
2020-03-24,75,0.0,10-19 anni,0.0024630541871921183
2020-03-25,68,1.0,10-19 anni,0.002352941176470588
2020-03-26,94,0.0,10-19 anni,0.002290950744558992
2020-03-27,63,0.0,10-19 anni,0.0022099447513812156
2020-03-28,50,1.0,10-19 anni,0.0032292787944025836
2020-03-29,38,0.0,10-19 anni,0.0031982942430703624
2020-03-30,73,0.0,10-19 anni,0.0042643923240938165
2020-03-31,95,0.0,10-19 anni,0.005330490405117271
2020-04-01,80,0.0,10-19 anni,0.004158004158004158
2020-04-02,63,0.0,10-19 anni,0.00423728813559322
2020-04-03,75,0.0,10-19 anni,0.005197505197505198
2020-04-04,65,1.0,10-19 anni,0.004145077720207254
2020-04-05,40,0.0,10-19 anni,0.004166666666666667
2020-04-06,59,1.0,10-19 anni,0.004381161007667032
2020-04-07,75,1.0,10-19 anni,0.004602991944764097
2020-04-08,92,0.0,10-19 anni,0.004700352526439483
2020-04-09,76,0.0,10-19 anni,0.004705882352941176
2020-04-10,81,1.0,10-19 anni,0.004901960784313725
2020-04-11,53,0.0,10-19 anni,0.003816793893129771
2020-04-12,33,0.0,10-19 anni,0.0038910505836575876
2020-04-13,26,0.0,10-19 anni,0.002628120893561104
2020-04-14,51,0.0,10-19 anni,0.0013440860215053765
2020-04-15,62,0.0,10-19 anni,0.0014265335235378032
2020-04-16,62,0.0,10-19 anni,0.0014705882352941176
2020-04-17,41,0.0,10-19 anni,0.0
2020-04-18,35,0.0,10-19 anni,0.0
2020-04-19,25,0.0,10-19 anni,0.0
2020-04-20,49,0.0,10-19 anni,0.0
2020-04-21,58,0.0,10-19 anni,0.0
2020-04-22,49,0.0,10-19 anni,0.0
2020-04-23,55,0.0,10-19 anni,0.0
2020-04-24,66,0.0,10-19 anni,0.0
2020-04-25,32,0.0,10-19 anni,0.0
2020-04-26,38,0.0,10-19 anni,0.0
2020-04-27,54,0.0,10-19 anni,0.0
2020-04-28,54,0.0,10-19 anni,0.0
2020-04-29,46,0.0,10-19 anni,0.0
2020-04-30,43,0.0,10-19 anni,0.001692047377326565
2020-05-01,32,0.0,10-19 anni,0.0017241379310344827
2020-05-02,28,0.0,10-19 anni,0.0017331022530329288
2020-05-03,17,0.0,10-19 anni,0.0018115942028985507
2020-05-04,36,0.0,10-19 anni,0.0018867924528301887
2020-05-05,56,0.0,10-19 anni,0.001949317738791423
2020-05-06,47,0.0,10-19 anni,0.0020491803278688526
2020-05-07,42,1.0,10-19 anni,0.002079002079002079
2020-05-08,55,0.0,10-19 anni,0.00425531914893617
2020-05-09,29,0.0,10-19 anni,0.004319654427645789
2020-05-10,13,0.0,10-19 anni,0.004395604395604396
2020-05-11,32,0.0,10-19 anni,0.004597701149425287
2020-05-12,37,0.0,10-19 anni,0.0049504950495049506
2020-05-13,21,0.0,10-19 anni,0.005277044854881266
2020-05-14,36,0.0,10-19 anni,0.0056022408963585435
2020-05-15,21,1.0,10-19 anni,0.006060606060606061
2020-05-16,21,0.0,10-19 anni,0.006289308176100629
2020-05-17,9,0.0,10-19 anni,0.006514657980456026
2020-05-18,16,0.0,10-19 anni,0.00684931506849315
2020-05-19,25,0.0,10-19 anni,0.007326007326007326
2020-05-20,22,0.0,10-19 anni,0.007380073800738007
2020-05-21,20,1.0,10-19 anni,0.0078125
2020-05-22,28,0.0,10-19 anni,0.004016064257028112
2020-05-23,17,0.0,10-19 anni,0.004166666666666667
2020-05-24,2,0.0,10-19 anni,0.0041841004184100415
2020-05-25,17,0.0,10-19 anni,0.004219409282700422
2020-05-26,18,0.0,10-19 anni,0.0045662100456621
2020-05-27,19,0.0,10-19 anni,0.004629629629629629
2020-05-28,21,0.0,10-19 anni,0.0
2020-05-29,14,0.0,10-19 anni,0.0
2020-05-30,12,0.0,10-19 anni,0.0
2020-05-31,8,0.0,10-19 anni,0.0
2020-06-01,14,0.0,10-19 anni,0.0
2020-06-02,7,0.0,10-19 anni,0.0
2020-06-03,19,0.0,10-19 anni,0.0
2020-06-04,14,0.0,10-19 anni,0.0
2020-06-05,21,0.0,10-19 anni,0.0
2020-06-06,7,0.0,10-19 anni,0.0
2020-06-07,8,0.0,10-19 anni,0.0
2020-06-08,11,0.0,10-19 anni,0.0
2020-06-09,22,0.0,10-19 anni,0.0
2020-06-10,14,0.0,10-19 anni,0.00510204081632653
2020-06-11,24,0.0,10-19 anni,0.004975124378109453
2020-06-12,15,0.0,10-19 anni,0.005154639175257732
2020-06-13,9,0.0,10-19 anni,0.0049504950495049506
2020-06-14,2,0.0,10-19 anni,0.004878048780487805
2020-06-15,13,0.0,10-19 anni,0.004739336492890996
2020-06-16,23,0.0,10-19 anni,0.004761904761904762
2020-06-17,13,1.0,10-19 anni,0.0048543689320388345
2020-06-18,19,0.0,10-19 anni,0.005128205128205128
2020-06-19,14,0.0,10-19 anni,0.005208333333333333
2020-06-20,15,0.0,10-19 anni,0.005291005291005291
2020-06-21,11,0.0,10-19 anni,0.005291005291005291
2020-06-22,17,0.0,10-19 anni,0.0053475935828877
2020-06-23,21,0.0,10-19 anni,0.0055248618784530384
2020-06-24,10,0.0,10-19 anni,0.0
2020-06-25,13,0.0,10-19 anni,0.0
2020-06-26,12,0.0,10-19 anni,0.0
2020-06-27,6,0.0,10-19 anni,0.0
2020-06-28,2,0.0,10-19 anni,0.0
2020-06-29,11,0.0,10-19 anni,0.0
2020-06-30,17,0.0,10-19 anni,0.0
2020-07-01,24,0.0,10-19 anni,0.0
2020-07-02,16,0.0,10-19 anni,0.0
2020-07-03,18,0.0,10-19 anni,0.0
2020-07-04,15,0.0,10-19 anni,0.0
2020-07-05,7,0.0,10-19 anni,0.00510204081632653
2020-07-06,13,0.0,10-19 anni,0.005025125628140704
2020-07-07,11,0.0,10-19 anni,0.005154639175257732
2020-07-08,15,0.0,10-19 anni,0.005235602094240838
2020-07-09,8,0.0,10-19 anni,0.005076142131979695
2020-07-10,20,0.0,10-19 anni,0.004830917874396135
2020-07-11,16,0.0,10-19 anni,0.0048543689320388345
2020-07-12,5,1.0,10-19 anni,0.0048543689320388345
2020-07-13,14,0.0,10-19 anni,0.004761904761904762
2020-07-14,12,0.0,10-19 anni,0.004524886877828055
2020-07-15,21,0.0,10-19 anni,0.0044444444444444444
2020-07-16,22,0.0,10-19 anni,0.004219409282700422
2020-07-17,28,0.0,10-19 anni,0.004132231404958678
2020-07-18,14,0.0,10-19 anni,0.00411522633744856
2020-07-19,7,0.0,10-19 anni,0.0
2020-07-20,17,0.0,10-19 anni,0.0
2020-07-21,22,0.0,10-19 anni,0.0
2020-07-22,19,0.0,10-19 anni,0.0
2020-07-23,20,0.0,10-19 anni,0.0
2020-07-24,25,0.0,10-19 anni,0.0
2020-07-25,17,0.0,10-19 anni,0.0
2020-07-26,7,0.0,10-19 anni,0.0
2020-07-27,25,0.0,10-19 anni,0.0
2020-07-28,30,0.0,10-19 anni,0.0
2020-07-29,37,0.0,10-19 anni,0.0
2020-07-30,28,0.0,10-19 anni,0.0
2020-07-31,36,0.0,10-19 anni,0.0
2020-08-01,21,0.0,10-19 anni,0.0
2020-08-02,8,0.0,10-19 anni,0.0
2020-08-03,47,0.0,10-19 anni,0.0
2020-08-04,74,0.0,10-19 anni,0.0
2020-08-05,53,0.0,10-19 anni,0.0
2020-08-06,66,0.0,10-19 anni,0.0
2020-08-07,100,0.0,10-19 anni,0.0
2020-08-08,71,0.0,10-19 anni,0.0
2020-08-09,32,0.0,10-19 anni,0.0
2020-08-10,104,0.0,10-19 anni,0.0
2020-08-11,110,0.0,10-19 anni,0.0
2020-08-12,125,0.0,10-19 anni,0.0
2020-08-13,93,0.0,10-19 anni,0.0007390983000739098
2020-08-14,108,0.0,10-19 anni,0.0007163323782234957
2020-08-15,45,0.0,10-19 anni,0.0006901311249137336
2020-08-16,40,0.0,10-19 anni,0.0006688963210702341
2020-08-17,109,0.0,10-19 anni,0.0006341154090044388
2020-08-18,146,0.0,10-19 anni,0.0006053268765133172
2020-08-19,131,0.0,10-19 anni,0.0005733944954128441
2020-08-20,139,1.0,10-19 anni,0.0005497526113249038
2020-08-21,143,0.0,10-19 anni,0.0005299417064122947
2020-08-22,124,0.0,10-19 anni,0.0005115089514066496
2020-08-23,78,0.0,10-19 anni,0.0005089058524173028
2020-08-24,186,0.0,10-19 anni,0.0005047955577990914
2020-08-25,185,0.0,10-19 anni,0.0005081300813008131
2020-08-26,217,0.0,10-19 anni,0.0005058168942842691
2020-08-27,168,0.0,10-19 anni,0.0
2020-08-28,176,0.0,10-19 anni,0.0
2020-08-29,113,0.0,10-19 anni,0.0
2020-08-30,50,0.0,10-19 anni,0.0
2020-08-31,125,0.0,10-19 anni,0.0005367686527106817
2020-09-01,133,0.0,10-19 anni,0.0005530973451327434
2020-09-02,140,0.0,10-19 anni,0.000580046403712297
2020-09-03,140,0.0,10-19 anni,0.0005841121495327102
2020-09-04,149,0.0,10-19 anni,0.0005899705014749262
2020-09-05,101,0.0,10-19 anni,0.0005973715651135006
2020-09-06,43,0.0,10-19 anni,0.0005998800239952009
2020-09-07,123,1.0,10-19 anni,0.0005980861244019139
2020-09-08,130,0.0,10-19 anni,0.0005913660555884093
2020-09-09,133,0.0,10-19 anni,0.0005934718100890207
2020-09-10,156,0.0,10-19 anni,0.000588235294117647
2020-09-11,159,0.0,10-19 anni,0.0005753739930955121
2020-09-12,92,0.0,10-19 anni,0.0005733944954128441
2020-09-13,43,0.0,10-19 anni,0.0005707762557077625
2020-09-14,130,0.0,10-19 anni,0.0
2020-09-15,152,0.0,10-19 anni,0.0
2020-09-16,134,0.0,10-19 anni,0.0
2020-09-17,155,0.0,10-19 anni,0.0
2020-09-18,187,0.0,10-19 anni,0.0
2020-09-19,107,0.0,10-19 anni,0.0
2020-09-20,51,0.0,10-19 anni,0.0
2020-09-21,174,0.0,10-19 anni,0.0004677268475210477
2020-09-22,158,0.0,10-19 anni,0.0004520795660036166
2020-09-23,186,0.0,10-19 anni,0.0008525149190110827
2020-09-24,185,0.0,10-19 anni,0.0007930214115781126
2020-09-25,213,0.0,10-19 anni,0.0007393715341959334
2020-09-26,123,0.0,10-19 anni,0.0006811989100817438
2020-09-27,78,0.0,10-19 anni,0.0006531678641410843
2020-09-28,235,1.0,10-19 anni,0.0008731082654249127
2020-09-29,226,0.0,10-19 anni,0.0007830853563038371
2020-09-30,268,1.0,10-19 anni,0.0007030700726505742
2020-10-01,331,0.0,10-19 anni,0.0008359456635318704
2020-10-02,370,0.0,10-19 anni,0.0007421150278293135
2020-10-03,338,0.0,10-19 anni,0.0006617038875103391
2020-10-04,177,0.0,10-19 anni,0.0006270575325286095
2020-10-05,548,1.0,10-19 anni,0.00040716612377850165
2020-10-06,553,0.0,10-19 anni,0.0003572704537334762
2020-10-07,622,0.0,10-19 anni,0.00020678246484698098
2020-10-08,703,1.0,10-19 anni,0.00018414510634379893
2020-10-09,818,0.0,10-19 anni,0.00024330900243309004
2020-10-10,778,0.0,10-19 anni,0.00021990910423691542
2020-10-11,412,0.0,10-19 anni,0.00021076296192215822
2020-10-12,1224,0.0,10-19 anni,0.000125
2020-10-13,1255,0.0,10-19 anni,0.00011237849075686913
2020-10-14,1543,0.0,10-19 anni,0.0001014455997971088
2020-10-15,1520,0.0,10-19 anni,9.120758847136082e-05
2020-10-16,1839,1.0,10-19 anni,0.00020650064015198446
2020-10-17,1650,0.0,10-19 anni,0.0002703224560726009
2020-10-18,769,0.0,10-19 anni,0.00026287130571932857
2020-10-19,2314,0.0,10-19 anni,0.0002800630141781901
2020-10-20,2350,0.0,10-19 anni,0.00025861511605353334
2020-10-21,2540,0.0,10-19 anni,0.000243116756822464
2020-10-22,2916,1.0,10-19 anni,0.0003151140139796035
2020-10-23,3103,3.0,10-19 anni,0.0003530689842476915
2020-10-24,2460,2.0,10-19 anni,0.00034248379788186944
2020-10-25,1146,0.0,10-19 anni,0.00036417553260671644
2020-10-26,3160,1.0,10-19 anni,0.0004057721082397099
2020-10-27,3624,0.0,10-19 anni,0.0004181733205421494
2020-10-28,3515,0.0,10-19 anni,0.0004529957323033641
2020-10-29,3522,3.0,10-19 anni,0.0004467119648273106
2020-10-30,3751,3.0,10-19 anni,0.0003722142092774392
2020-10-31,2788,0.0,10-19 anni,0.0003701818518347138
2020-11-01,1254,1.0,10-19 anni,0.00039193987181260665
2020-11-02,3302,2.0,10-19 anni,0.00046253469010175765
2020-11-03,3572,1.0,10-19 anni,0.0004660375160200396
2020-11-04,3830,2.0,10-19 anni,0.0005188067444876783
2020-11-05,3506,1.0,10-19 anni,0.0004540240871726247
2020-11-06,3556,0.0,10-19 anni,0.0004140282513395032
2020-11-07,2696,2.0,10-19 anni,0.00046832634951934926
2020-11-08,1298,1.0,10-19 anni,0.00044568796890088395
2020-11-09,3026,4.0,10-19 anni,0.00042825473599355097
2020-11-10,3299,0.0,10-19 anni,0.00043664757403744895
2020-11-11,3005,2.0,10-19 anni,0.0003974878766197631
2020-11-12,2965,0.0,10-19 anni,0.00043388653867013776
2020-11-13,2963,1.0,10-19 anni,0.0005042158043642679
2020-11-14,2298,2.0,10-19 anni,0.00045845272206303727
2020-11-15,1071,0.0,10-19 anni,0.00043497172683775554
2020-11-16,2611,1.0,10-19 anni,0.0003870084248757108
2020-11-17,2809,1.0,10-19 anni,0.0004323790110874332
2020-11-18,2634,0.0,10-19 anni,0.0003819709702062643
2020-11-19,2645,2.0,10-19 anni,0.00039411455596426696
2020-11-20,2379,2.0,10-19 anni,0.0003740224413464808
2020-11-21,1897,0.0,10-19 anni,0.00034831069313827936
2020-11-22,883,0.0,10-19 anni,0.00035331943610217997
2020-11-23,2132,2.0,10-19 anni,0.0003282156011815762
2020-11-24,2087,1.0,10-19 anni,0.0003028238322355969
2020-11-25,2042,0.0,10-19 anni,0.000314774739327169
2020-11-26,1997,0.0,10-19 anni,0.0002460932693490833
2020-11-27,1925,0.0,10-19 anni,0.00021108624984168532
2020-11-28,1598,1.0,10-19 anni,0.0002166096261317853
2020-11-29,664,0.0,10-19 anni,0.00026451527575717496
2020-11-30,1729,0.0,10-19 anni,0.0001814141230894825
2020-12-01,1806,0.0,10-19 anni,0.00019409937888198756
2020-12-02,1631,0.0,10-19 anni,0.0002489048187972919
2020-12-03,1611,0.0,10-19 anni,0.0003040745996351105
2020-12-04,1685,1.0,10-19 anni,0.00030805565538840685
2020-12-05,1293,0.0,10-19 anni,0.0004192872117400419
2020-12-06,483,1.0,10-19 anni,0.0004240207770180739
2020-12-07,1498,0.0,10-19 anni,0.0004300612837329319
2020-12-08,646,1.0,10-19 anni,0.00043876487687160643
2020-12-09,1522,1.0,10-19 anni,0.0004476776720761052
2020-12-10,1641,1.0,10-19 anni,0.00045420995855334126
2020-12-11,1670,0.0,10-19 anni,0.00040546802594995364
2020-12-12,1201,3.0,10-19 anni,0.0004109428202418692
2020-12-13,451,0.0,10-19 anni,0.0003518648838845883
2020-12-14,1464,0.0,10-19 anni,0.0003564638783269962
2020-12-15,1437,0.0,10-19 anni,0.0002831898504757589
2020-12-16,1268,0.0,10-19 anni,0.00034065746891500596
2020-12-17,1354,0.0,10-19 anni,0.00034694113565398406
2020-12-18,1336,0.0,10-19 anni,0.0003762227238525207
2020-12-19,1063,0.0,10-19 anni,0.00019471668722009477
2020-12-20,501,0.0,10-19 anni,0.00019281444822932066
2020-12-21,1278,0.0,10-19 anni,0.00019224607497596923
2020-12-22,1470,0.0,10-19 anni,0.00018688095683049897
2020-12-23,1479,2.0,10-19 anni,0.00023993761621978285
2020-12-24,1322,1.0,10-19 anni,0.00023587687227267368
2020-12-25,324,0.0,10-19 anni,0.00024880263730795544
2020-12-26,660,0.0,10-19 anni,0.0002440065881778808
2020-12-27,603,0.0,10-19 anni,0.00030160453613222344
2020-12-28,1510,0.0,10-19 anni,0.0002898550724637681
2020-12-29,1885,0.0,10-19 anni,0.0002803947958725886
2020-12-30,1886,1.0,10-19 anni,0.00017480480130520917
2020-12-31,1641,0.0,10-19 anni,0.00011286044805597878
2021-01-01,455,0.0,10-19 anni,0.0002072538860103627
2021-01-02,1379,0.0,10-19 anni,0.00019821605550049553
2021-01-03,686,1.0,10-19 anni,0.0001976284584980237
2021-01-04,1950,0.0,10-19 anni,0.0001972386587771203
2021-01-05,2052,0.0,10-19 anni,0.000201663725737333
2021-01-06,809,0.0,10-19 anni,0.00015511090429657206
2021-01-07,1881,0.0,10-19 anni,0.00020944601528955913
2021-01-08,1903,2.0,10-19 anni,0.00019940179461615153
2021-01-09,1540,0.0,10-19 anni,0.0002529596276434281
2021-01-10,663,0.0,10-19 anni,0.00020435271278226218
2021-01-11,1550,0.0,10-19 anni,0.00021077036568658446
2021-01-12,1440,0.0,10-19 anni,0.0002733435381587579
2021-01-13,1392,0.0,10-19 anni,0.00032056419297964416
2021-01-14,1398,1.0,10-19 anni,0.0003321707357581797
