date,hospitalizations,deceased,deceased_/_hospitalizations_7_days_moving_average
2020-10-18,115,27.0,0.22455832078171367
2020-10-19,144,32.0,0.22731559390372844
2020-10-20,145,37.0,0.21962827215107092
2020-10-21,161,39.0,0.23090395299196914
2020-10-22,140,31.0,0.23551293097051235
2020-10-23,190,34.0,0.236316627976741
2020-10-24,130,34.0,0.23806940607274282
2020-10-25,176,47.0,0.23804114774642698
2020-10-26,158,36.0,0.2405354788121866
2020-10-27,172,46.0,0.248750597890671
2020-10-28,157,38.0,0.24814652360238618
2020-10-29,180,43.0,0.2474536189460669
2020-10-30,203,48.0,0.2506181759080922
2020-10-31,171,44.0,0.2574802230525313
2020-11-01,164,43.0,0.2645700016391252
2020-11-02,188,47.0,0.2659864214765976
2020-11-03,168,53.0,0.2742241993463662
2020-11-04,168,49.0,0.27510004487416423
2020-11-05,209,52.0,0.2895916508291848
2020-11-06,204,60.0,0.29567067818480786
2020-11-07,186,49.0,0.2883233572339557
2020-11-08,154,56.0,0.2913453352559337
2020-11-09,188,55.0,0.304855287573749
2020-11-10,178,47.0,0.30679452480710395
2020-11-11,195,61.0,0.3114881585329958
2020-11-12,166,57.0,0.3048117363636158
2020-11-13,182,56.0,0.31415478693007065
2020-11-14,189,56.0,0.3177421701708991
2020-11-15,142,45.0,0.3156600417729813
2020-11-16,176,63.0,0.31512420570634275
2020-11-17,166,48.0,0.3161417067238438
2020-11-18,171,51.0,0.312058883743383
2020-11-19,159,54.0,0.31713854202091707
2020-11-20,162,51.0,0.3099582223405974
2020-11-21,127,34.0,0.3070737781599338
2020-11-22,122,43.0,0.3116611394202274
2020-11-23,143,44.0,0.30329301229516353
2020-11-24,145,39.0,0.294264167782448
2020-11-25,112,37.0,0.3018204751524237
2020-11-26,153,43.0,0.28913152475855525
2020-11-27,155,39.0,0.2839351707249919
2020-11-28,131,42.0,0.29505069591170735
2020-11-29,110,29.0,0.2844421842143455
2020-11-30,129,35.0,0.2834462302772151
2020-12-01,124,43.0,0.2901454530573238
2020-12-02,164,42.0,0.28029473050249126
2020-12-03,135,37.0,0.29548953569729647
2020-12-04,134,40.0,0.29983329405067793
2020-12-05,151,38.0,0.29750961991180425
2020-12-06,100,37.0,0.30654250135706523
2020-12-07,116,35.0,0.31100956383939493
2020-12-08,118,39.0,0.3297413019741181
2020-12-09,119,38.0,0.33566241899365945
2020-12-10,131,40.0,0.31470541483277176
2020-12-11,135,58.0,0.32262237472017496
2020-12-12,116,34.0,0.30846472959180565
2020-12-13,103,23.0,0.2982447123813817
2020-12-14,112,40.0,0.2964360574355083
2020-12-15,121,28.0,0.2789076379268908
2020-12-16,113,28.0,0.28420552806537946
2020-12-17,123,36.0,0.2999244369881719
2020-12-18,101,31.0,0.30454312656926746
2020-12-19,106,35.0,0.31836027532959804
2020-12-20,102,34.0,0.3107112744291806
2020-12-21,95,37.0,0.31612492951024146
2020-12-22,128,42.0,0.3267695874959222
2020-12-23,139,27.0,0.32967341387767124
2020-12-24,121,40.0,0.33239450231304535
2020-12-25,97,37.0,0.30930513332094484
2020-12-26,97,34.0,0.2915654716668095
2020-12-27,105,37.0,0.2995305281930171
2020-12-28,158,36.0,0.2887017507168742
2020-12-29,152,31.0,0.26458105446369967
2020-12-30,148,37.0,0.26330954630866715
2020-12-31,157,40.0,0.24650978292505282
2021-01-01,127,27.0,0.2544869032102798
2021-01-02,161,55.0,0.2729706124834627
2021-01-03,115,27.0,0.2779236886044221
2021-01-04,141,40.0,0.2775518090301055
2021-01-05,111,37.0,0.27970093063380747
2021-01-06,137,39.0,0.27098102102467136
2021-01-07,115,29.0,0.27873529121100676
2021-01-08,123,28.0,0.2717654891533852
2021-01-09,139,39.0,0.25986072724862336
2021-01-10,128,37.0,0.25490765112766406
2021-01-11,149,35.0,0.25793042545478617
2021-01-12,136,34.0,0.26206423558988007
2021-01-13,132,33.0,0.25937415371482403
2021-01-14,150,41.0,0.2541545469327172
2021-01-15,152,39.0,0.25704064864089815
2021-01-16,149,39.0,0.26772440932465885
2021-01-17,99,25.0,0.2725945391947887
2021-01-18,98,25.0,0.2652929518932014
2021-01-19,117,38.0,0.2653735104324066
2021-01-20,88,25.0,0.26879769889973987
2021-01-21,81,18.0,0.26998974357004535
2021-01-22,105,27.0,0.2807033216503759
2021-01-23,91,26.0,0.2861106127719527
2021-01-24,69,18.0,0.27380000671134663
2021-01-25,103,34.0,0.26863204805501584
2021-01-26,91,33.0,0.2714381705039955
2021-01-27,96,19.0,0.26944171974978076
2021-01-28,86,16.0,0.2899595507219352
2021-01-29,112,31.0,0.27772345887419286
2021-01-30,92,25.0,0.265164589172466
2021-01-31,89,36.0,0.2757378974431427
2021-02-01,90,22.0,0.2848741100677275
2021-02-02,91,25.0,0.2905227981143747
2021-02-03,114,31.0,0.29081856859648053
2021-02-04,108,27.0,0.2683277745260434
2021-02-05,98,31.0,0.2714010605780528
2021-02-06,84,23.0,0.25727233216361006
2021-02-07,85,21.0,0.2516933161303763
2021-02-08,94,25.0,0.24487148627483862
2021-02-09,91,16.0,0.2330153152349941
2021-02-10,73,17.0,0.22604252611934786
2021-02-11,89,18.0,0.21980409854492824
2021-02-12,90,21.0,0.2170835461789858
2021-02-13,80,18.0,0.22257805167349126
2021-02-14,59,12.0,0.21829545715861562
2021-02-15,81,20.0,0.21321252510939145
2021-02-16,70,15.0,0.21606966796653432
2021-02-17,69,14.0,0.21095383785070418
2021-02-18,78,13.0,0.20322010939853405
2021-02-19,75,19.0,0.19143010674095148
2021-02-20,74,14.0,0.19089304981291713
2021-02-21,67,10.0,0.19718091117324227
2021-02-22,73,12.0,0.21395580294813404
2021-02-23,95,20.0,0.21218873467504165
2021-02-24,81,20.0,0.20464222712853405
2021-02-25,88,25.0,0.2071297893175888
2021-02-26,83,20.0,0.2065741129628257
2021-02-27,110,15.0,0.19786074074724
2021-02-28,96,16.0,0.19488550878650082
2021-03-01,81,13.0,0.18117520918511207
2021-03-02,107,16.0,0.17211895747600595
2021-03-03,115,26.0,0.17778129513834356
2021-03-04,101,19.0,0.18367474162584946
2021-03-05,107,19.0,0.18650817615327303
2021-03-06,125,22.0,0.1873946039586529
2021-03-07,101,21.0,0.18637905333980173
2021-03-08,122,22.0,0.18671582171051634
2021-03-09,122,19.0,0.19545004799071794
2021-03-10,137,30.0,0.2014943135842793
2021-03-11,126,24.0,0.2013072818940973
2021-03-12,155,37.0,0.19730585502870346
2021-03-13,142,31.0,0.2065201965029981
2021-03-14,121,25.0,0.2038090390473151
2021-03-15,151,23.0,0.21257699067240957
2021-03-16,168,37.0,0.20687491971577196
2021-03-17,150,30.0,0.20204834119704054
2021-03-18,135,34.0,0.21081438204864286
2021-03-19,166,33.0,0.2167332562208283
2021-03-20,168,31.0,0.21384209975824328
2021-03-21,153,41.0,0.21295616398858658
2021-03-22,160,31.0,0.21291623187318276
2021-03-23,165,33.0,0.21894915477357554
2021-03-24,129,25.0,0.22896837985491242
2021-03-25,159,40.0,0.22617885824916867
2021-03-26,195,47.0,0.23689314396345437
2021-03-27,161,41.0,0.24697717757689977
2021-03-28,161,40.0,0.24946027394992823
2021-03-29,160,43.0,0.2423967500257058
2021-03-30,170,46.0,0.24629204172587554
2021-03-31,161,34.0,0.23704714872373905
2021-04-01,188,38.0,0.23192589447058282
2021-04-02,164,44.0,0.22134593239725792
2021-04-03,179,34.0,0.2153927077338986
2021-04-04,127,27.0,0.2201675923514929
2021-04-05,113,22.0,0.22585442439385
2021-04-06,166,38.0,0.2154989262334738
2021-04-07,139,34.0,0.23771469928723568
2021-04-08,124,30.0,0.2343276226718126
2021-04-09,143,28.0,0.23616432328961187
2021-04-10,110,38.0,0.23107313018586437
2021-04-11,90,17.0,0.23630822782204114
2021-04-12,106,22.0,0.23816058166680484
2021-04-13,119,23.0,0.24091051990061405
2021-04-14,128,36.0,0.20864061589157962
2021-04-15,102,26.0,0.20206465217275874
2021-04-16,93,20.0,0.19450636723653175
2021-04-17,92,11.0,0.18959225205774996
2021-04-18,105,15.0,0.17825983447533236
2021-04-19,97,15.0,0.16008235071587112
2021-04-20,107,17.0,0.16507467022431968
2021-04-21,104,21.0,0.16472494161372148
2021-04-22,94,12.0,0.1667886884607749
2021-04-23,80,20.0,0.1724366287498922
2021-04-24,111,13.0,0.17183101026201147
2021-04-25,89,14.0,0.16317119181958434
2021-04-26,103,20.0,0.16556903038763565
2021-04-27,97,15.0,0.15079070526448296
2021-04-28,92,13.0,0.15296725155867633
2021-04-29,90,13.0,0.15796786891884423
2021-04-30,116,17.0,0.16552273552568117
2021-05-01,68,9.0,0.16565364699679883
2021-05-02,78,15.0,0.1594045938230373
2021-05-03,85,21.0,0.15525318967163315
2021-05-04,90,14.0,0.144770190752974
2021-05-05,82,8.0,0.1399719751704447
2021-05-06,78,9.0,0.13004330734704003
2021-05-07,82,6.0,0.1045339255121143
2021-05-08,81,8.0,0.10909741757560636
2021-05-09,57,7.0,0.11971370677421264
2021-05-10,73,5.0,0.1160233672629776
2021-05-11,48,9.0,0.12713374790856305
2021-05-12,64,11.0,0.12445297189445369
2021-05-13,67,6.0,0.12433071503278732
2021-05-14,53,8.0,0.12907382425697383
2021-05-15,50,4.0,0.12356470571594043
2021-05-16,41,5.0,0.14102794101005808
2021-05-17,59,6.0,0.13394904975206234
2021-05-18,47,7.0,0.11788021292850855
2021-05-19,34,10.0,0.12430878435707997
2021-05-20,50,2.0,0.11987419455663652
2021-05-21,26,1.0,0.11700815710049182
2021-05-22,32,4.0,0.11103768380479055
2021-05-23,22,2.0,0.08162591909890822
2021-05-24,49,4.0,0.09121775583360207
2021-05-25,28,3.0,0.0976280122438585
2021-05-26,34,3.0,0.08526537488122113
2021-05-27,28,3.0,0.08326737288321913
2021-05-28,24,2.0,0.1028555653030442
2021-05-29,26,1.0,0.11239416335095902
2021-05-30,26,2.0,0.13550340704843802
2021-05-31,32,7.0,0.13118629558846942
2021-06-01,23,4.0,0.14525555965773349
2021-06-02,24,6.0,0.1601692174285341
2021-06-03,26,2.0,0.16216721942653609
2021-06-04,22,4.0,0.13091721942653609
2021-06-05,14,2.0,0.12988202273916552
2021-06-06,11,1.0,0.10437181865753285
2021-06-07,18,0.0,0.10437181865753287
2021-06-08,18,3.0,0.098805955948813
2021-06-09,14,1.0,0.08732636411207831
2021-06-10,13,1.0,0.07433935112506532
2021-06-11,14,2.0,0.09114607381414096
2021-06-12,16,1.0,0.08162226429033144
2021-06-13,16,0.0,0.09522770646720218
2021-06-14,17,2.0,0.10621671745621317
2021-06-15,10,1.0,0.08580855419090705
2021-06-16,6,1.0,0.07687998276233562
2021-06-17,13,2.0,0.07687998276233562
2021-06-18,12,0.0,0.060073260073259985
2021-06-19,3,0.0,0.08474858474858467
2021-06-20,3,0.0,0.08951048951048944
2021-06-21,8,0.0,0.06753246753246746
2021-06-22,11,3.0,0.06753246753246746
2021-06-23,5,1.0,0.1083487940630797
2021-06-24,6,0.0,0.1440630797773654
2021-06-25,3,0.0,0.1440630797773654
2021-06-26,7,2.0,0.1368480725623582
2021-06-27,4,1.0,0.10827664399092964
2021-06-28,5,0.0,0.10827664399092964
2021-06-29,9,2.0,0.10827664399092964
2021-06-30,4,0.0,0.0674603174603174
2021-07-01,5,0.0,0.03174603174603168
2021-07-02,3,0.0,0.08888888888888882
2021-07-03,2,0.0,0.057142857142857086
2021-07-04,6,0.0,0.057142857142857086
2021-07-05,5,2.0,0.057142857142857086
2021-07-06,10,0.0,0.07301587301587295
2021-07-07,5,0.0,0.07301587301587295
2021-07-08,11,0.0,0.09682539682539675
2021-07-09,9,1.0,0.039682539682539604
2021-07-10,8,0.0,0.04761904761904755
2021-07-11,6,1.0,0.04761904761904755
2021-07-12,8,0.0,0.04761904761904755
2021-07-13,18,1.0,0.031746031746031675
2021-07-14,8,0.0,0.03854875283446705
2021-07-15,12,0.0,0.02095040914916684
2021-07-16,14,0.0,0.02095040914916684
2021-07-17,21,1.0,0.0130139012126589
2021-07-18,23,1.0,0.0130139012126589
2021-07-19,21,0.0,0.022537710736468423
2021-07-20,23,0.0,0.022537710736468423
2021-07-21,28,0.0,0.01573498964803305
2021-07-22,30,2.0,0.014449917898193684
2021-07-23,27,0.0,0.019211822660098445
2021-07-24,30,0.0,0.019211822660098445
2021-07-25,29,1.0,0.019211822660098445
2021-07-26,30,1.0,0.009688013136288922
2021-07-27,25,0.0,0.019211822660098445
2021-07-28,30,0.0,0.026730619652579647
2021-07-29,24,0.0,0.021804511278195413
2021-07-30,30,2.0,0.023253786640514255
2021-07-31,19,1.0,0.02817989501489849
2021-08-01,20,0.0,0.04549591233091581
2021-08-02,23,1.0,0.04549591233091581
2021-08-03,29,1.0,0.03597210280710628
2021-08-04,33,4.0,0.02845330581462508
2021-08-05,18,0.0,0.032534938467686306
2021-08-06,24,0.0,0.031818263837968194
2021-08-07,25,0.0,0.02689215546358396
2021-08-08,35,1.0,0.009576138147566646
2021-08-09,26,1.0,0.009576138147566646
2021-08-10,22,0.0,0.009576138147566646
2021-08-11,25,0.0,0.009576138147566646
2021-08-12,22,0.0,0.005494505494505421
2021-08-13,16,0.0,0.005494505494505421
2021-08-14,10,0.0,0.005494505494505421
2021-08-15,13,0.0,0.005494505494505421
2021-08-16,26,1.0,0.012637362637362565
2021-08-17,24,0.0,
2021-08-18,23,0.0,
2021-08-19,20,1.0,
2021-08-20,12,,
2021-08-21,15,,
2021-08-22,13,,
2021-08-23,15,,
2021-08-24,3,,
