date,confirmed,hospitalizations,age_class,hospitalizations_/_confirmed_14_days_moving_average
2021-11-12,1451,32,40_49,0.02048723528475134
2021-11-13,1160,30,40_49,0.01984411855194339
2021-11-14,574,12,40_49,0.01976344520824909
2021-11-15,1718,37,40_49,0.019404288347724848
2021-11-16,1796,32,40_49,0.018789630734800448
2021-11-17,1712,32,40_49,0.0181337870511328
2021-11-18,1798,28,40_49,0.01758147512864494
2021-11-19,1866,25,40_49,0.017049451686323196
2021-11-20,1586,22,40_49,0.016441854896639796
2021-11-21,681,15,40_49,0.016726498086709535
2021-11-22,2151,42,40_49,0.01592284417549168
2021-11-23,2265,39,40_49,0.015645514223194747
2021-11-24,2297,29,40_49,0.015380293559941006
2021-11-25,2265,35,40_49,0.014967637540453074
2021-11-26,2296,34,40_49,0.014759065584986806
2021-11-27,2053,30,40_49,0.014765058141377015
2021-11-28,865,24,40_49,0.014478734358910351
2021-11-29,2809,34,40_49,0.013707392853879192
2021-11-30,2776,40,40_49,0.01311966451999401
2021-12-01,2770,41,40_49,0.013348130336940102
2021-12-02,2984,34,40_49,0.01254861448711716
2021-12-03,2895,34,40_49,0.011908024973351607
2021-12-04,2454,35,40_49,0.011463376542245822
2021-12-05,1167,13,40_49,0.010961776761033267
2021-12-06,2933,28,40_49,0.010849467992325135
2021-12-07,2821,27,40_49,
2021-12-08,1351,24,40_49,
2021-12-09,2738,15,40_49,
2021-12-10,2219,12,40_49,
2021-12-11,1233,6,40_49,
2021-12-12,323,2,40_49,
2021-12-13,1,0,40_49,
2020-01-29,0,0,50_59,
2020-01-30,0,0,50_59,
2020-01-31,0,0,50_59,
2020-02-01,0,0,50_59,
2020-02-02,0,0,50_59,
2020-02-03,0,0,50_59,
2020-02-04,0,0,50_59,
2020-02-05,0,0,50_59,
2020-02-06,0,0,50_59,
2020-02-07,0,0,50_59,
2020-02-08,0,0,50_59,
2020-02-09,0,0,50_59,
2020-02-10,0,0,50_59,
2020-02-11,0,0,50_59,
2020-02-12,0,0,50_59,
2020-02-13,0,0,50_59,0.0
2020-02-14,0,0,50_59,0.7142857142857143
2020-02-15,0,0,50_59,0.6842105263157895
2020-02-16,0,0,50_59,0.6451612903225806
2020-02-17,0,0,50_59,0.6086956521739131
2020-02-18,0,0,50_59,0.5609756097560976
2020-02-19,0,0,50_59,0.463768115942029
2020-02-20,2,0,50_59,0.49743589743589745
2020-02-21,5,5,50_59,0.5084745762711864
2020-02-22,12,8,50_59,0.504885993485342
2020-02-23,12,7,50_59,0.550761421319797
2020-02-24,15,8,50_59,0.5573122529644269
2020-02-25,36,18,50_59,0.5770992366412214
2020-02-26,56,18,50_59,0.5849941383352872
2020-02-27,57,33,50_59,0.5918003565062389
2020-02-28,41,23,50_59,0.5980042765502495
2020-02-29,71,35,50_59,0.5672853828306265
2020-03-01,87,62,50_59,0.5712098009188361
2020-03-02,112,65,50_59,0.5609551738583997
2020-03-03,149,96,50_59,0.5616535994297933
2020-03-04,198,121,50_59,0.5601217656012176
2020-03-05,271,165,50_59,0.548277661795407
2020-03-06,286,180,50_59,0.5393381547227701
2020-03-07,333,147,50_59,0.5304783950617284
2020-03-08,247,148,50_59,0.5287763414202231
2020-03-09,443,228,50_59,0.5224571693162525
2020-03-10,455,255,50_59,0.5105920695274307
2020-03-11,535,282,50_59,0.49640718562874253
2020-03-12,604,294,50_59,0.48810553633217996
2020-03-13,772,383,50_59,0.47821023003008833
2020-03-14,692,324,50_59,0.4754514928759416
2020-03-15,550,298,50_59,0.4707871012482663
2020-03-16,944,464,50_59,0.46676382479151485
2020-03-17,1034,471,50_59,0.45672233661252193
2020-03-18,1184,506,50_59,0.4455272727272727
2020-03-19,1169,534,50_59,0.4349964862965566
2020-03-20,1341,593,50_59,0.42136478287545165
2020-03-21,1049,459,50_59,0.4140551445864156
2020-03-22,764,340,50_59,0.4068812281174253
2020-03-23,1258,562,50_59,0.3967804943759682
2020-03-24,1217,479,50_59,0.38504736129905276
2020-03-25,1172,419,50_59,0.37571183533447683
2020-03-26,1084,358,50_59,0.36113631604662527
2020-03-27,1211,374,50_59,0.3475079687047233
2020-03-28,893,300,50_59,0.3362474781439139
2020-03-29,532,184,50_59,0.3281273924360741
2020-03-30,939,312,50_59,0.3123154282065608
2020-03-31,967,271,50_59,0.2996267109083368
2020-04-01,979,291,50_59,0.28900541562795495
2020-04-02,921,232,50_59,0.2831143465909091
2020-04-03,818,216,50_59,0.2741173199888796
2020-04-04,628,162,50_59,0.2659147390556299
2020-04-05,443,126,50_59,0.2614160856329176
2020-04-06,725,189,50_59,0.2535522576570887
2020-04-07,743,178,50_59,0.2463719951257339
2020-04-08,750,169,50_59,0.23635938777894613
2020-04-09,715,185,50_59,0.23074096754439682
2020-04-10,738,143,50_59,0.22274222109790032
2020-04-11,564,124,50_59,0.2160283315844701
2020-04-12,253,64,50_59,0.21286121286121287
2020-04-13,257,59,50_59,0.2065402038505096
2020-04-14,493,86,50_59,0.1982515928285672
2020-04-15,511,90,50_59,0.19388235294117648
2020-04-16,527,93,50_59,0.18120362737015663
2020-04-17,559,93,50_59,0.17494336992507406
2020-04-18,346,48,50_59,0.16826215022091312
2020-04-19,190,48,50_59,0.16725912067352666
2020-04-20,418,79,50_59,0.1628724782528225
2020-04-21,428,57,50_59,0.15990089574995237
2020-04-22,376,67,50_59,0.154477903793508
2020-04-23,405,48,50_59,0.1481629392971246
2020-04-24,412,48,50_59,0.146357328707719
2020-04-25,257,34,50_59,0.14873062233206022
2020-04-26,166,44,50_59,0.14423740510697033
2020-04-27,315,45,50_59,0.13950143815915628
2020-04-28,337,45,50_59,0.13844221105527638
2020-04-29,378,41,50_59,0.1306364339087864
2020-04-30,421,45,50_59,0.1267268862911796
2020-05-01,163,26,50_59,0.1255891322428611
2020-05-02,185,35,50_59,0.1247479112647652
2020-05-03,86,13,50_59,0.1204605845881311
2020-05-04,243,34,50_59,0.11888544891640866
2020-05-05,236,26,50_59,0.11509618519726117
2020-05-06,277,23,50_59,0.11534391534391535
2020-05-07,288,18,50_59,0.11496492595479345
2020-05-08,255,24,50_59,0.10954616588419405
2020-05-09,121,14,50_59,0.10364145658263306
2020-05-10,82,19,50_59,0.1024390243902439
2020-05-11,158,21,50_59,0.09995709995709996
2020-05-12,174,14,50_59,0.1001347103726987
2020-05-13,146,15,50_59,0.10225636101776284
2020-05-14,152,13,50_59,0.10770855332629356
2020-05-15,153,11,50_59,0.10366197183098591
2020-05-16,128,14,50_59,0.10452961672473868
2020-05-17,47,6,50_59,0.10143198090692124
2020-05-18,114,15,50_59,0.09517923362175525
2020-05-19,132,16,50_59,0.09687906371911574
2020-05-20,133,13,50_59,0.09345794392523364
2020-05-21,99,9,50_59,0.09205020920502092
2020-05-22,136,4,50_59,0.09245562130177515
2020-05-23,68,10,50_59,0.08941176470588236
2020-05-24,36,9,50_59,0.08797417271993543
2020-05-25,100,5,50_59,0.08347386172006746
2020-05-26,94,9,50_59,0.07924528301886792
2020-05-27,106,6,50_59,0.07715430861723446
2020-05-28,88,5,50_59,0.07556935817805382
2020-05-29,71,4,50_59,0.08793686583990981
2020-05-30,51,3,50_59,0.08323563892145369
2020-05-31,11,1,50_59,0.07803121248499399
2020-06-01,61,5,50_59,0.0850253807106599
2020-06-02,6,1,50_59,0.08125819134993446
2020-06-03,71,6,50_59,0.08579465541490858
2020-06-04,67,5,50_59,0.0896358543417367
2020-06-05,57,9,50_59,0.08823529411764706
2020-06-06,34,3,50_59,0.09051724137931035
2020-06-07,16,3,50_59,0.09221902017291066
2020-06-08,55,7,50_59,0.09748892171344166
2020-06-09,69,4,50_59,0.1
2020-06-10,54,5,50_59,0.10201149425287356
2020-06-11,91,8,50_59,0.10454545454545454
2020-06-12,71,3,50_59,0.1057542768273717
2020-06-13,33,3,50_59,0.10426540284360189
2020-06-14,9,2,50_59,0.10789049919484701
2020-06-15,44,7,50_59,0.10526315789473684
2020-06-16,39,6,50_59,0.1118421052631579
2020-06-17,57,6,50_59,0.11186440677966102
2020-06-18,31,3,50_59,0.12121212121212122
2020-06-19,40,8,50_59,0.13552361396303902
2020-06-20,24,1,50_59,0.14285714285714285
2020-06-21,4,4,50_59,0.13983050847457626
2020-06-22,61,6,50_59,0.13882863340563992
2020-06-23,50,6,50_59,0.1368653421633554
2020-06-24,36,3,50_59,0.14184397163120568
2020-06-25,29,6,50_59,0.14420803782505912
2020-06-26,30,5,50_59,0.13592233009708737
2020-06-27,15,4,50_59,0.13285024154589373
2020-06-28,12,1,50_59,0.13126491646778043
2020-06-29,33,5,50_59,0.13740458015267176
2020-06-30,31,4,50_59,0.14130434782608695
2020-07-01,27,4,50_59,0.14397905759162305
2020-07-02,31,4,50_59,0.14588859416445624
2020-07-03,29,3,50_59,0.14360313315926893
2020-07-04,26,0,50_59,0.14910025706940874
2020-07-05,9,4,50_59,0.15926892950391644
2020-07-06,35,5,50_59,0.15691489361702127
2020-07-07,25,4,50_59,0.16890080428954424
2020-07-08,50,6,50_59,0.18421052631578946
2020-07-09,24,6,50_59,0.19896640826873385
2020-07-10,36,5,50_59,0.20572916666666666
2020-07-11,21,7,50_59,0.22020725388601037
2020-07-12,6,4,50_59,0.21158690176322417
2020-07-13,26,3,50_59,0.2141119221411192
2020-07-14,28,8,50_59,0.21875
2020-07-15,34,11,50_59,0.23
2020-07-16,38,11,50_59,0.22276029055690072
2020-07-17,26,5,50_59,0.22009569377990432
2020-07-18,28,6,50_59,0.21428571428571427
2020-07-19,20,3,50_59,0.21462264150943397
2020-07-20,49,9,50_59,0.20704845814977973
2020-07-21,30,7,50_59,0.208955223880597
2020-07-22,34,7,50_59,0.20944558521560575
2020-07-23,37,6,50_59,0.17398945518453426
2020-07-24,41,5,50_59,0.17728055077452667
2020-07-25,23,5,50_59,0.18118466898954705
2020-07-26,10,5,50_59,0.18421052631578946
2020-07-27,56,6,50_59,0.17770034843205576
2020-07-28,43,12,50_59,0.1736111111111111
2020-07-29,52,15,50_59,0.17478991596638654
2020-07-30,120,8,50_59,0.17704918032786884
2020-07-31,38,9,50_59,0.1794871794871795
2020-08-01,21,7,50_59,0.1791277258566978
2020-08-02,16,4,50_59,0.1776416539050536
2020-08-03,53,6,50_59,0.18181818181818182
2020-08-04,32,5,50_59,0.1749271137026239
2020-08-05,53,11,50_59,0.1649782923299566
2020-08-06,52,10,50_59,0.17784711388455537
2020-08-07,55,9,50_59,0.17267267267267267
2020-08-08,41,8,50_59,0.17256637168141592
2020-08-09,21,6,50_59,0.18023255813953487
2020-08-10,63,10,50_59,0.18846694796061886
2020-08-11,69,12,50_59,0.18528252299605782
2020-08-12,57,9,50_59,0.17114914425427874
2020-08-13,70,8,50_59,0.16271186440677965
2020-08-14,63,10,50_59,0.16082474226804125
2020-08-15,33,9,50_59,0.1629268292682927
2020-08-16,26,11,50_59,0.16213683223992503
2020-08-17,76,16,50_59,0.1501251042535446
2020-08-18,82,12,50_59,0.14372623574144486
2020-08-19,110,10,50_59,0.13788300835654596
2020-08-20,119,14,50_59,0.138676844783715
2020-08-21,140,21,50_59,0.13513513513513514
2020-08-22,96,19,50_59,0.1352549889135255
2020-08-23,63,12,50_59,0.13756045137023107
2020-08-24,195,17,50_59,0.13555892766818411
2020-08-25,185,21,50_59,0.1340941512125535
2020-08-26,178,18,50_59,0.13149711239449133
2020-08-27,206,28,50_59,0.12926315789473683
2020-08-28,193,22,50_59,0.12205823693657758
2020-08-29,135,23,50_59,0.12019969278033794
2020-08-30,83,23,50_59,0.1232876712328767
2020-08-31,192,28,50_59,0.12384813859196461
2020-09-01,208,26,50_59,0.12355907780979827
2020-09-02,258,24,50_59,0.125832457062741
2020-09-03,243,25,50_59,0.12270998963014172
2020-09-04,272,20,50_59,0.12280701754385964
2020-09-05,193,26,50_59,0.12450462351387054
2020-09-06,87,23,50_59,0.12245567957977675
2020-09-07,280,29,50_59,0.12343297974927676
2020-09-08,248,28,50_59,0.12492172824045085
2020-09-09,255,34,50_59,0.12515762925598992
2020-09-10,246,24,50_59,0.12965299684542586
2020-09-11,264,31,50_59,0.13702074167190445
2020-09-12,199,36,50_59,0.13582183186951066
2020-09-13,101,19,50_59,0.1329173166926677
2020-09-14,257,39,50_59,0.13699049954030035
2020-09-15,291,41,50_59,0.13682331945270673
2020-09-16,236,22,50_59,0.1382515248329945
2020-09-17,241,39,50_59,0.1371331828442438
2020-09-18,284,45,50_59,0.13831258644536654
2020-09-19,199,23,50_59,0.1363011816433086
2020-09-20,104,16,50_59,0.13994010345766403
2020-09-21,338,50,50_59,0.13731263383297646
2020-09-22,347,41,50_59,0.135099685204617
2020-09-23,336,50,50_59,0.1336521520261767
2020-09-24,347,34,50_59,0.13028926607697824
2020-09-25,335,45,50_59,0.12398557258791704
2020-09-26,223,32,50_59,0.1247283789656671
2020-09-27,135,37,50_59,0.12824811399832356
2020-09-28,320,38,50_59,0.12173743669653292
2020-09-29,367,43,50_59,0.11870181100950332
2020-09-30,397,38,50_59,0.11308641975308642
2020-10-01,451,53,50_59,0.11245882000598982
2020-10-02,537,50,50_59,0.10842233337839664
2020-10-03,365,47,50_59,0.10868230381923125
2020-10-04,274,54,50_59,0.11099328384588193
2020-10-05,700,63,50_59,0.10676894371307143
2020-10-06,790,78,50_59,0.1044450504499591
2020-10-07,834,75,50_59,0.10114905324486163
2020-10-08,950,98,50_59,0.09643166714822306
2020-10-09,1054,96,50_59,0.09393724631144901
2020-10-10,969,115,50_59,0.09344041268538601
2020-10-11,479,94,50_59,0.0943566591422122
2020-10-12,1480,126,50_59,0.09392098790221375
2020-10-13,1721,162,50_59,0.09040203471509527
2020-10-14,1754,139,50_59,0.08669450133921537
2020-10-15,1937,138,50_59,0.08299772369112239
2020-10-16,2214,173,50_59,0.07978490589632964
2020-10-17,1903,183,50_59,0.07866147679079766
2020-10-18,935,132,50_59,0.07921262041044255
2020-10-19,2901,262,50_59,0.0787451497552687
2020-10-20,3280,233,50_59,0.07524176610427678
2020-10-21,3811,250,50_59,0.0733977726413112
2020-10-22,4117,267,50_59,0.07183423465333101
2020-10-23,4485,278,50_59,0.06990963207344188
2020-10-24,3409,271,50_59,0.06945444570174536
2020-10-25,1868,223,50_59,0.07031459170013386
2020-10-26,5096,394,50_59,0.06890788104323693
2020-10-27,5617,317,50_59,0.06742326080157277
2020-10-28,6017,372,50_59,0.06612453923858297
2020-10-29,5938,351,50_59,0.0649706142822639
2020-10-30,6395,366,50_59,0.06374226288877782
2020-10-31,4457,335,50_59,0.06318389958451345
2020-11-01,2369,283,50_59,0.06301924525041046
2020-11-02,6559,430,50_59,0.061318203127817376
2020-11-03,7005,390,50_59,0.0606487679984967
2020-11-04,7746,423,50_59,0.05949646184215083
2020-11-05,7565,409,50_59,0.05865705907758052
2020-11-06,7992,410,50_59,0.05771152097529215
2020-11-07,5523,361,50_59,0.056657349977172256
2020-11-08,2728,264,50_59,0.05587394144419839
2020-11-09,7278,390,50_59,0.05463748532441353
2020-11-10,7574,380,50_59,0.05412692974991988
2020-11-11,7498,362,50_59,0.05358058261082756
2020-11-12,7297,358,50_59,0.05296679307279418
2020-11-13,7490,346,50_59,0.052758180165041954
2020-11-14,5179,282,50_59,0.051695698459306744
2020-11-15,2429,216,50_59,0.050628722700198546
2020-11-16,6982,342,50_59,0.05023987206823028
2020-11-17,7210,355,50_59,0.05019602962225403
2020-11-18,6989,333,50_59,0.05035721181695308
2020-11-19,6698,308,50_59,0.05027280330284485
2020-11-20,6012,287,50_59,0.05082232968007427
2020-11-21,4117,196,50_59,0.050768088630003996
2020-11-22,1863,129,50_59,0.05012763982362497
2020-11-23,5206,253,50_59,0.05012106537530266
2020-11-24,5375,266,50_59,0.04971331459157256
2020-11-25,4838,241,50_59,0.04993048925514631
2020-11-26,4941,233,50_59,0.05055861971432612
2020-11-27,4334,227,50_59,0.05059342525425919
2020-11-28,3050,170,50_59,0.05103282991592802
2020-11-29,1329,116,50_59,0.05117311962923626
2020-11-30,4118,198,50_59,0.05170144014042367
2020-12-01,4091,173,50_59,0.052702409377034944
2020-12-02,3731,184,50_59,0.05310661436976288
2020-12-03,3563,187,50_59,0.05344543205351416
2020-12-04,3621,168,50_59,0.05274617221519876
2020-12-05,2514,138,50_59,0.052690184557795734
2020-12-06,1074,96,50_59,0.052597619844190605
2020-12-07,3555,195,50_59,0.05389075075221997
2020-12-08,1311,102,50_59,0.05433314997249587
2020-12-09,3640,196,50_59,0.05458854710874385
2020-12-10,3721,183,50_59,0.054716784673052896
2020-12-11,3396,147,50_59,0.05501335660821498
2020-12-12,2545,141,50_59,0.05531097414552149
2020-12-13,966,93,50_59,0.0552026053067108
2020-12-14,3151,200,50_59,0.055110247483334686
2020-12-15,3206,143,50_59,0.05351545577329834
2020-12-16,2976,153,50_59,0.05338197138233103
2020-12-17,2740,147,50_59,0.05445348929107721
2020-12-18,3014,146,50_59,0.056210335448776065
2020-12-19,2184,131,50_59,0.05739339550706786
2020-12-20,1057,91,50_59,0.05729121341339599
2020-12-21,3146,169,50_59,0.056346945235834126
2020-12-22,3499,160,50_59,0.056539871805637194
2020-12-23,3326,174,50_59,0.05532191985240253
2020-12-24,2753,172,50_59,0.05492566049844903
2020-12-25,733,64,50_59,0.05622910883236077
2020-12-26,1347,114,50_59,0.05650665771511693
2020-12-27,1341,111,50_59,0.05666168906587025
2020-12-28,3427,183,50_59,0.05565787335463951
2020-12-29,4184,205,50_59,0.055629279685758266
2020-12-30,4106,172,50_59,0.05619230876488469
2020-12-31,3279,162,50_59,0.05527569775357386
2021-01-01,920,77,50_59,0.05403421745292569
2021-01-02,2630,166,50_59,0.0530754333063666
2021-01-03,1471,120,50_59,0.05284984325244995
2021-01-04,3906,175,50_59,0.05272117358433886
2021-01-05,4255,201,50_59,0.05338558563234798
2021-01-06,1507,93,50_59,0.054788982913814475
2021-01-07,3619,187,50_59,0.05547114561175723
2021-01-08,3520,169,50_59,0.05500450856627592
2021-01-09,2626,144,50_59,0.054746603758236395
2021-01-10,1061,87,50_59,0.0549250269240328
2021-01-11,2862,148,50_59,0.05642543166604418
2021-01-12,2769,156,50_59,0.05823712995788262
2021-01-13,2681,148,50_59,0.05842463725199881
2021-01-14,2372,137,50_59,0.059523074071786
2021-01-15,2427,143,50_59,0.06059148062612266
2021-01-16,1803,111,50_59,0.06091152460587632
2021-01-17,805,90,50_59,0.06114602834982616
2021-01-18,2500,150,50_59,0.06220971624232973
2021-01-19,2451,159,50_59,0.062405550212941335
2021-01-20,2274,144,50_59,0.06327085220542122
2021-01-21,2223,141,50_59,0.0638763410502541
2021-01-22,2322,131,50_59,0.06395452758016659
2021-01-23,1707,98,50_59,0.06455441271667986
2021-01-24,716,73,50_59,0.06403230458609749
2021-01-25,2447,154,50_59,0.06445859872611465
2021-01-26,2388,138,50_59,0.06419771140277118
2021-01-27,2267,147,50_59,0.06426556259846847
2021-01-28,2006,131,50_59,0.06457652630419619
2021-01-29,2064,122,50_59,0.06501777251184834
2021-01-30,1636,117,50_59,0.06584194977843427
2021-01-31,735,71,50_59,0.06609280331018176
2021-02-01,2239,145,50_59,0.06558776585872833
2021-02-02,2329,144,50_59,0.06705582443565966
2021-02-03,2214,142,50_59,0.06758249852681202
2021-02-04,2169,146,50_59,0.06800351931959821
2021-02-05,2091,128,50_59,0.06849365189711316
2021-02-06,1779,125,50_59,0.06874679181638191
2021-02-07,704,79,50_59,0.06886788984079126
2021-02-08,2320,132,50_59,0.07006322327799756
2021-02-09,2514,186,50_59,0.0702181858456086
2021-02-10,2352,167,50_59,0.07104991901045501
2021-02-11,2132,151,50_59,0.07285688174008408
2021-02-12,2117,139,50_59,0.07385294543349255
2021-02-13,1579,120,50_59,0.07501975149033972
2021-02-14,658,69,50_59,0.07548449266569114
2021-02-15,2089,167,50_59,0.07765125052396256
2021-02-16,2369,151,50_59,0.07813928293327013
2021-02-17,2291,170,50_59,0.07805341013221626
2021-02-18,2360,209,50_59,0.07837606566728995
2021-02-19,2372,176,50_59,0.07895775759968417
2021-02-20,1989,173,50_59,0.07930607187112763
2021-02-21,877,105,50_59,0.07979063681302705
2021-02-22,2929,240,50_59,0.07927015826217562
2021-02-23,3423,271,50_59,0.0798197189108462
2021-02-24,3371,244,50_59,0.07961264016309888
2021-02-25,3129,239,50_59,0.07867016966631472
2021-02-26,3493,266,50_59,0.07854193700601628
2021-02-27,2544,208,50_59,0.0785103054839897
2021-02-28,1154,125,50_59,0.07898335992705721
2021-03-01,3652,273,50_59,0.07920353001175193
2021-03-02,3913,294,50_59,0.07922340217603753
2021-03-03,4034,301,50_59,0.07991337763529437
2021-03-04,3847,289,50_59,0.07976713940670094
2021-03-05,4030,301,50_59,0.07951572671412058
2021-03-06,3076,257,50_59,0.079916150928329
2021-03-07,1275,157,50_59,0.08015411196949536
2021-03-08,4158,347,50_59,0.08094567089400344
2021-03-09,4371,347,50_59,0.08094135802469135
2021-03-10,4425,360,50_59,0.08151131568853087
2021-03-11,4469,339,50_59,0.08180708180708181
2021-03-12,4363,323,50_59,0.0816739147020676
2021-03-13,3323,290,50_59,0.0820097244732577
2021-03-14,1417,158,50_59,0.08208941033295937
2021-03-15,4395,373,50_59,0.08138493492635149
2021-03-16,4657,354,50_59,0.08098147794538858
2021-03-17,4334,355,50_59,0.08082724781017
2021-03-18,4123,327,50_59,0.08117310222084655
2021-03-19,4042,295,50_59,0.08103532159190426
2021-03-20,3093,276,50_59,0.08089271730618637
2021-03-21,1419,173,50_59,0.0811419837755222
2021-03-22,4048,301,50_59,0.0802788529899676
2021-03-23,4262,317,50_59,0.08011709881706297
2021-03-24,4228,336,50_59,0.07962175131560377
2021-03-25,3988,318,50_59,0.07884205180294566
2021-03-26,4056,291,50_59,0.07884354580199729
2021-03-27,3018,258,50_59,0.07838776061695803
2021-03-28,1371,167,50_59,0.07859904193629717
2021-03-29,3997,297,50_59,0.08039202553970487
2021-03-30,4235,312,50_59,0.08037203775223382
2021-03-31,3717,281,50_59,0.08005866468013781
2021-04-01,3751,259,50_59,0.07983423440588754
2021-04-02,3483,251,50_59,0.08050431711145997
2021-04-03,2534,210,50_59,0.07991516966067864
2021-04-04,908,143,50_59,0.07936947599022989
2021-04-05,1245,161,50_59,0.07932504809942281
2021-04-06,3228,233,50_59,0.07932783082483681
2021-04-07,3425,258,50_59,0.07867040626475244
2021-04-08,3019,231,50_59,0.07931413370344668
2021-04-09,2837,221,50_59,0.08025926700319604
2021-04-10,2330,179,50_59,0.08021014691957604
2021-04-11,1004,116,50_59,0.07909552658956
2021-04-12,2746,196,50_59,0.07733844791974033
2021-04-13,2847,202,50_59,0.07763629248321743
2021-04-14,2654,173,50_59,0.07817173479561317
2021-04-15,2324,169,50_59,0.07856593124679323
2021-04-16,2378,195,50_59,0.07913103312690455
2021-04-17,1794,149,50_59,0.0794383149448345
2021-04-18,851,102,50_59,0.07926932021165448
2021-04-19,2453,197,50_59,0.08059341038468174
2021-04-20,2557,191,50_59,0.08108012707377339
2021-04-21,2302,188,50_59,0.08167316298541938
2021-04-22,2107,172,50_59,0.08206931926430718
2021-04-23,2172,186,50_59,0.08155050316809541
2021-04-24,1721,140,50_59,0.08256739012898741
2021-04-25,765,92,50_59,0.08191870425167419
2021-04-26,2060,180,50_59,0.08253243632868813
2021-04-27,2192,163,50_59,0.08311548197020623
2021-04-28,2032,139,50_59,0.08353313923617058
2021-04-29,1910,146,50_59,0.08317154959406989
2021-04-30,1914,143,50_59,0.08313961438534118
2021-05-01,858,99,50_59,0.08366308648954211
2021-05-02,641,68,50_59,0.0831943584123505
2021-05-03,1741,154,50_59,0.08189804933737033
2021-05-04,1684,133,50_59,0.08226662503902592
2021-05-05,1559,136,50_59,0.08361551064991808
2021-05-06,1415,106,50_59,0.0842371033453836
2021-05-07,1447,125,50_59,0.0843190779496512
2021-05-08,1010,92,50_59,0.08298197372441185
2021-05-09,524,62,50_59,0.08318297766440615
2021-05-10,1220,84,50_59,0.08289334741288279
2021-05-11,1263,94,50_59,0.08289939595917517
2021-05-12,1124,89,50_59,0.08239012200499779
2021-05-13,1027,83,50_59,0.08319106006518702
2021-05-14,972,65,50_59,0.08384221818781977
2021-05-15,738,67,50_59,0.08413934777026448
2021-05-16,349,47,50_59,0.08342857142857144
2021-05-17,820,73,50_59,0.08524833209785027
2021-05-18,935,71,50_59,0.0859972543636007
2021-05-19,762,63,50_59,0.08547185430463576
2021-05-20,695,57,50_59,0.08553637753987328
2021-05-21,679,69,50_59,0.08757029725697234
2021-05-22,575,59,50_59,0.08733468366495889
2021-05-23,216,28,50_59,0.08710420963241539
2021-05-24,637,55,50_59,0.08750477646159725
2021-05-25,669,51,50_59,0.0894089003111051
2021-05-26,590,38,50_59,0.09114927344782034
2021-05-27,517,40,50_59,0.09086737035337311
2021-05-28,531,45,50_59,0.08946700507614214
2021-05-29,418,37,50_59,0.08818196802373496
2021-05-30,199,32,50_59,0.08865841418534627
2021-05-31,428,42,50_59,0.08928571428571429
2021-06-01,477,45,50_59,0.09104704097116843
2021-06-02,182,23,50_59,0.094316807738815
2021-06-03,419,30,50_59,0.0959079283887468
2021-06-04,446,39,50_59,0.09688346883468835
2021-06-05,338,30,50_59,0.0994026284348865
2021-06-06,127,23,50_59,0.09765721331689273
2021-06-07,315,30,50_59,0.0974076983503535
2021-06-08,285,26,50_59,0.09775504404660415
2021-06-09,280,26,50_59,0.09568694658668951
2021-06-10,247,22,50_59,0.09873104302073661
2021-06-11,267,24,50_59,0.10120068610634649
2021-06-12,175,24,50_59,0.10202550637659415
2021-06-13,69,12,50_59,0.09845559845559845
2021-06-14,192,18,50_59,0.10129761406446212
2021-06-15,177,17,50_59,0.10159716060337179
2021-06-16,164,14,50_59,0.10163776493256262
2021-06-17,149,14,50_59,0.10176531671858775
2021-06-18,130,15,50_59,0.10388127853881278
2021-06-19,89,7,50_59,0.10186859553948162
2021-06-20,51,6,50_59,0.09796672828096119
2021-06-21,114,17,50_59,0.09967845659163987
2021-06-22,150,13,50_59,0.09723160027008777
2021-06-23,102,8,50_59,0.09823321554770319
2021-06-24,97,7,50_59,0.09844559585492228
2021-06-25,93,10,50_59,0.09809885931558936
2021-06-26,82,11,50_59,0.1004601226993865
2021-06-27,33,2,50_59,0.10208816705336426
2021-06-28,124,14,50_59,0.09332321699544764
2021-06-29,103,6,50_59,0.08951798010711554
2021-06-30,98,9,50_59,0.0898876404494382
2021-07-01,85,8,50_59,0.09210526315789473
2021-07-02,94,11,50_59,0.09205903021784961
2021-07-03,78,9,50_59,0.08971704623878538
2021-07-04,40,7,50_59,0.09316353887399464
2021-07-05,139,8,50_59,0.08439897698209718
2021-07-06,139,7,50_59,0.08236658932714618
2021-07-07,130,11,50_59,0.08054054054054054
2021-07-08,130,13,50_59,0.07753086419753086
2021-07-09,148,15,50_59,0.07350963693411026
2021-07-10,108,10,50_59,0.07190082644628099
2021-07-11,76,11,50_59,0.07251461988304093
2021-07-12,196,7,50_59,0.07557732680195942
2021-07-13,263,16,50_59,0.07314074984634296
2021-07-14,224,16,50_59,0.07295423023578364
2021-07-15,260,16,50_59,0.07200606366851946
2021-07-16,300,18,50_59,0.06971428571428571
2021-07-17,267,19,50_59,0.06849606466709211
2021-07-18,185,19,50_59,0.06843949701092558
2021-07-19,432,38,50_59,0.06977182726758438
2021-07-20,535,29,50_59,0.0701171533484875
2021-07-21,481,36,50_59,0.07029848311857773
2021-07-22,483,35,50_59,0.07017815646785437
2021-07-23,565,35,50_59,0.07131304219967652
2021-07-24,434,27,50_59,0.07188250247140235
2021-07-25,226,21,50_59,0.07247191011235955
2021-07-26,648,45,50_59,0.07242831906509037
2021-07-27,679,47,50_59,0.07287555906340437
2021-07-28,636,46,50_59,0.07184343434343435
2021-07-29,584,38,50_59,0.07171853856562922
