date,hospitalizations,intensive_care,age_class,intensive_care_/_hospitalizations_35_days_moving_average
2021-02-28,92,11.0,40_49,0.13405352320157132
2021-03-01,134,12.0,40_49,0.13482056256062075
2021-03-02,121,23.0,40_49,0.13543643263757116
2021-03-03,132,14.0,40_49,0.13410672853828307
2021-03-04,146,25.0,40_49,0.13490070760100434
2021-03-05,143,20.0,40_49,0.13500223513634332
2021-03-06,149,18.0,40_49,0.13494505494505493
2021-03-07,110,13.0,40_49,0.13317349607672188
2021-03-08,151,19.0,40_49,0.13576516296136412
2021-03-09,139,20.0,40_49,0.1348075696364023
2021-03-10,146,18.0,40_49,0.13334733305333893
2021-03-11,149,19.0,40_49,0.130997079682937
2021-03-12,156,15.0,40_49,0.13157894736842105
2021-03-13,162,26.0,40_49,0.13025724785626785
2021-03-14,161,22.0,40_49,0.12911699333198626
2021-03-15,172,19.0,40_49,0.12734906037584967
2021-03-16,146,18.0,40_49,0.125148750495835
2021-03-17,165,23.0,40_49,0.12603550295857988
2021-03-18,139,21.0,40_49,0.12738352663652447
2021-03-19,166,23.0,40_49,0.12852355608121427
2021-03-20,170,17.0,40_49,0.12763028515240904
2021-03-21,127,17.0,40_49,0.12807881773399016
2021-03-22,160,21.0,40_49,0.12633875446251489
2021-03-23,152,22.0,40_49,0.12465153325368379
2021-03-24,130,11.0,40_49,0.12432324042510527
2021-03-25,139,25.0,40_49,0.12301507537688443
2021-03-26,146,18.0,40_49,0.12238684798051552
2021-03-27,146,15.0,40_49,0.12027772105370635
2021-03-28,121,10.0,40_49,0.1186056105610561
2021-03-29,170,26.0,40_49,0.1172069825436409
2021-03-30,137,10.0,40_49,0.11666666666666667
2021-03-31,148,15.0,40_49,0.11605043812780509
2021-04-01,144,15.0,40_49,0.11452695388612254
2021-04-02,158,13.0,40_49,0.114273108316788
2021-04-03,143,25.0,40_49,0.1134989926124916
2021-04-04,109,20.0,40_49,0.11176872296835876
2021-04-05,120,16.0,40_49,0.10924176077437198
2021-04-06,133,20.0,40_49,0.106657290201594
2021-04-07,122,15.0,40_49,0.10727056019070322
2021-04-08,113,12.0,40_49,0.10573217726396918
2021-04-09,123,9.0,40_49,0.1035074809909247
2021-04-10,114,12.0,40_49,0.10089463220675944
2021-04-11,98,5.0,40_49,0.10052644773126097
2021-04-12,103,10.0,40_49,0.09707750952986023
2021-04-13,109,6.0,40_49,0.09471252566735112
2021-04-14,97,4.0,40_49,0.09401041666666667
2021-04-15,113,8.0,40_49,0.09381606765327695
2021-04-16,84,4.0,40_49,0.09115499053286448
2021-04-17,101,16.0,40_49,0.09151047409040794
2021-04-18,101,8.0,40_49,0.09185393258426966
2021-04-19,86,8.0,40_49,0.09070034443168772
2021-04-20,80,7.0,40_49,0.08997050147492626
2021-04-21,91,7.0,40_49,0.08631132646880678
2021-04-22,85,4.0,40_49,0.08269052761493366
2021-04-23,93,4.0,40_49,0.08132624335314358
2021-04-24,99,12.0,40_49,0.07941082292667308
2021-04-25,84,6.0,40_49,0.07684793226961902
2021-04-26,85,4.0,40_49,0.0751730959446093
2021-04-27,99,6.0,40_49,0.074949358541526
2021-04-28,95,6.0,40_49,0.07453416149068323
2021-04-29,85,6.0,40_49,0.07478932584269662
2021-04-30,107,5.0,40_49,0.073545162441985
2021-05-01,90,7.0,40_49,0.07334785766158315
2021-05-02,65,4.0,40_49,0.07401924500370097
2021-05-03,83,8.0,40_49,0.07317993210109393
2021-05-04,68,5.0,40_49,0.07437070938215103
2021-05-05,80,10.0,40_49,0.07047768206734534
2021-05-06,68,4.0,40_49,0.06913183279742766
2021-05-07,64,2.0,40_49,0.06909239574816026
2021-05-08,55,5.0,40_49,0.06910907577019151
2021-05-09,48,3.0,40_49,0.06807610993657505
2021-05-10,76,8.0,40_49,0.06865284974093264
2021-05-11,59,8.0,40_49,0.06968486462494451
2021-05-12,70,3.0,40_49,0.06751824817518248
2021-05-13,75,4.0,40_49,0.06735266604303088
2021-05-14,52,3.0,40_49,0.0671462829736211
2021-05-15,50,6.0,40_49,0.06792265741199802
2021-05-16,48,2.0,40_49,0.06882383153569595
2021-05-17,56,3.0,40_49,0.06801275239107332
2021-05-18,62,2.0,40_49,0.07020453289110005
2021-05-19,45,2.0,40_49,0.06880733944954129
2021-05-20,62,2.0,40_49,0.06870229007633588
2021-05-21,55,5.0,40_49,0.06666666666666667
2021-05-22,33,1.0,40_49,0.06737367436057393
2021-05-23,35,0.0,40_49,0.0632666236281472
2021-05-24,44,5.0,40_49,0.06324900133155792
2021-05-25,36,4.0,40_49,0.06438356164383562
2021-05-26,54,2.0,40_49,0.06241234221598878
2021-05-27,36,2.0,40_49,0.06303724928366762
2021-05-28,30,2.0,40_49,0.06001500375093773
2021-05-29,38,3.0,40_49,0.05581395348837209
2021-05-30,30,2.0,40_49,0.05654281098546042
2021-05-31,32,0.0,40_49,0.05692438402718777
2021-06-01,31,3.0,40_49,0.05696757230499562
2021-06-02,25,3.0,40_49,0.05349048050770626
2021-06-03,20,0.0,40_49,0.05377358490566038
2021-06-04,34,4.0,40_49,0.0533596837944664
2021-06-05,25,0.0,40_49,0.05480868665977249
2021-06-06,24,1.0,40_49,0.05650319829424307
2021-06-07,30,1.0,40_49,0.058361391694725026
2021-06-08,21,3.0,40_49,0.05785123966942149
2021-06-09,26,0.0,40_49,0.0583232077764277
2021-06-10,21,1.0,40_49,0.0625782227784731
2021-06-11,22,1.0,40_49,0.05844155844155844
2021-06-12,21,0.0,40_49,0.05518169582772544
2021-06-13,18,2.0,40_49,0.05595408895265423
2021-06-14,13,0.0,40_49,0.05646359583952452
2021-06-15,16,0.0,40_49,0.05709876543209876
2021-06-16,18,1.0,40_49,0.05654281098546042
2021-06-17,14,1.0,40_49,0.05527638190954774
2021-06-18,16,1.0,40_49,0.05789473684210526
2021-06-19,12,0.0,40_49,0.05504587155963303
2021-06-20,5,0.0,40_49,0.05027932960893855
2021-06-21,8,0.0,40_49,0.05103969754253308
2021-06-22,17,1.0,40_49,0.04554455445544554
2021-06-23,16,2.0,40_49,0.04938271604938271
2021-06-24,15,1.0,40_49,0.05052631578947368
2021-06-25,11,2.0,40_49,0.05066079295154185
2021-06-26,9,0.0,40_49,0.04708520179372197
2021-06-27,11,2.0,40_49,0.05057471264367816
2021-06-28,15,0.0,40_49,0.054502369668246446
2021-06-29,9,0.0,40_49,0.05339805825242718
2021-06-30,8,0.0,40_49,0.05693069306930693
2021-07-01,12,1.0,40_49,0.052109181141439205
2021-07-02,5,1.0,40_49,0.055288461538461536
2021-07-03,9,1.0,40_49,0.05924170616113744
2021-07-04,8,0.0,40_49,0.05895691609977324
2021-07-05,5,0.0,40_49,0.05739514348785872
2021-07-06,6,0.0,40_49,0.056768558951965066
2021-07-07,17,0.0,40_49,0.05793991416309013
2021-07-08,12,0.0,40_49,0.056910569105691054
2021-07-09,10,0.0,40_49,0.05747126436781609
2021-07-10,6,1.0,40_49,0.054003724394785846
2021-07-11,13,1.0,40_49,0.05026929982046679
2021-07-12,9,0.0,40_49,0.05789473684210526
2021-07-13,13,1.0,40_49,0.05782312925170068
2021-07-14,15,1.0,40_49,0.06156405990016639
2021-07-15,8,2.0,40_49,0.06129032258064516
2021-07-16,12,0.0,40_49,0.06055900621118013
2021-07-17,13,1.0,40_49,0.060650887573964495
2021-07-18,17,0.0,40_49,0.06527777777777778
2021-07-19,26,2.0,40_49,0.06621621621621622
2021-07-20,22,2.0,40_49,0.06161745827984596
2021-07-21,37,2.0,40_49,0.06086956521739131
2021-07-22,26,1.0,40_49,0.062424969987995196
2021-07-23,21,1.0,40_49,0.06538895152198422
2021-07-24,20,1.0,40_49,0.06324972737186478
2021-07-25,31,1.0,40_49,0.06581740976645435
2021-07-26,38,2.0,40_49,0.06501547987616099
2021-07-27,32,0.0,40_49,0.06660039761431412
2021-07-28,36,1.0,40_49,0.06429942418426103
2021-07-29,28,6.0,40_49,0.06635514018691589
2021-07-30,29,3.0,40_49,0.0653950953678474
2021-07-31,22,3.0,40_49,0.06519823788546256
2021-08-01,30,3.0,40_49,0.06592465753424658
2021-08-02,39,1.0,40_49,0.06771263418662263
2021-08-03,41,2.0,40_49,0.0689935064935065
2021-08-04,52,6.0,40_49,0.06807511737089202
2021-08-05,32,3.0,40_49,0.06928406466512702
2021-08-06,44,0.0,40_49,0.06974981046247157
2021-08-07,35,2.0,40_49,0.06978470675575353
2021-08-08,36,3.0,40_49,0.0697503671071953
2021-08-09,59,6.0,40_49,0.0746054519368723
2021-08-10,36,0.0,40_49,0.07514044943820225
2021-08-11,42,4.0,40_49,0.07639836289222374
2021-08-12,39,1.0,40_49,0.07760381211708646
2021-08-13,47,4.0,40_49,0.07760381211708646
2021-08-14,42,1.0,40_49,0.0815913688469319
2021-08-15,41,5.0,40_49,0.08053691275167785
2021-08-16,40,1.0,40_49,0.07931262392597488
2021-08-17,47,3.0,40_49,0.08092105263157895
2021-08-18,48,4.0,40_49,0.08177720540888603
2021-08-19,51,7.0,40_49,0.08290488431876607
2021-08-20,33,3.0,40_49,0.08662420382165605
2021-08-21,59,3.0,40_49,0.08662420382165605
2021-08-22,38,3.0,40_49,0.0877642536835362
2021-08-23,46,4.0,40_49,0.08679004467134652
2021-08-24,50,4.0,40_49,0.08887468030690537
2021-08-25,52,3.0,40_49,0.08969465648854962
2021-08-26,58,10.0,40_49,0.0910828025477707
2021-08-27,51,4.0,40_49,0.09096774193548388
2021-08-28,62,6.0,40_49,0.09167204648160103
2021-08-29,34,3.0,40_49,0.09102730819245773
2021-08-30,38,2.0,40_49,0.0915032679738562
2021-08-31,46,7.0,40_49,0.0913907284768212
2021-09-01,43,0.0,40_49,0.09303882195448461
2021-09-02,51,6.0,40_49,0.09220338983050848
2021-09-03,36,6.0,40_49,0.09621993127147767
2021-09-04,55,7.0,40_49,0.0975609756097561
2021-09-05,33,5.0,40_49,0.09857142857142857
2021-09-06,53,8.0,40_49,0.09773887673231219
2021-09-07,41,2.0,40_49,0.09874723655121592
2021-09-08,43,7.0,40_49,0.1017463933181473
2021-09-09,38,2.0,40_49,0.10185185185185185
2021-09-10,41,3.0,40_49,0.1031496062992126
2021-09-11,43,4.0,40_49,0.10576923076923077
2021-09-12,34,5.0,40_49,0.1070840197693575
2021-09-13,39,4.0,40_49,0.10436270316509838
2021-09-14,35,1.0,40_49,0.10323709536307961
2021-09-15,31,2.0,40_49,0.10344827586206896
2021-09-16,31,1.0,40_49,0.10424354243542436
2021-09-17,27,2.0,40_49,0.10684161199625117
2021-09-18,26,2.0,40_49,0.10424710424710425
2021-09-19,22,2.0,40_49,0.10693069306930693
2021-09-20,20,5.0,40_49,0.10483042137718397
2021-09-21,27,3.0,40_49,0.10359408033826638
2021-09-22,13,2.0,40_49,0.10256410256410256
2021-09-23,22,3.0,40_49,0.10227272727272728
2021-09-24,19,3.0,40_49,0.09822485207100591
2021-09-25,19,3.0,40_49,0.1008610086100861
2021-09-26,17,1.0,40_49,0.09640102827763496
2021-09-27,20,3.0,40_49,0.09720372836218376
2021-09-28,28,5.0,40_49,0.09822646657571624
2021-09-29,18,1.0,40_49,0.0975609756097561
2021-09-30,13,2.0,40_49,0.09375
2021-10-01,25,0.0,40_49,0.09146341463414634
2021-10-02,21,2.0,40_49,0.0941358024691358
2021-10-03,16,2.0,40_49,0.09636650868878358
2021-10-04,21,3.0,40_49,0.0970873786407767
2021-10-05,15,1.0,40_49,0.09624796084828711
2021-10-06,17,0.0,40_49,0.09735973597359736
2021-10-07,14,0.0,40_49,0.0978441127694859
2021-10-08,9,2.0,40_49,0.09210526315789473
2021-10-09,6,1.0,40_49,0.09136212624584718
2021-10-10,16,3.0,40_49,0.08881578947368421
2021-10-11,18,1.0,40_49,0.08702791461412152
2021-10-12,9,1.0,40_49,0.08169934640522876
2021-10-13,8,0.0,40_49,0.08156606851549755
2021-10-14,11,0.0,40_49,0.08186195826645265
2021-10-15,23,2.0,40_49,0.07729468599033816
2021-10-16,7,0.0,40_49,0.07051282051282051
2021-10-17,9,0.0,40_49,0.07568438003220612
2021-10-18,23,1.0,40_49,0.072
2021-10-19,27,2.0,40_49,0.07472178060413355
2021-10-20,16,2.0,40_49,0.07313195548489666
2021-10-21,16,0.0,40_49,0.07255520504731862
2021-10-22,22,1.0,40_49,0.07413249211356467
2021-10-23,19,2.0,40_49,0.0748829953198128
2021-10-24,19,2.0,40_49,0.08282208588957055
2021-10-25,25,2.0,40_49,0.08245877061469266
2021-10-26,21,2.0,40_49,0.08175182481751825
2021-10-27,19,1.0,40_49,0.08131241084165478
2021-10-28,23,2.0,40_49,0.08157524613220815
2021-10-29,22,0.0,40_49,0.08725761772853186
2021-10-30,20,3.0,40_49,0.08695652173913043
2021-10-31,27,2.0,40_49,0.09018567639257294
2021-11-01,18,0.0,40_49,0.08926261319534282
2021-11-02,31,1.0,40_49,0.088348271446863
2021-11-03,15,4.0,40_49,0.08793969849246232
2021-11-04,17,0.0,40_49,0.08610086100861009
2021-11-05,29,2.0,40_49,0.08791208791208792
2021-11-06,21,1.0,40_49,0.08957055214723926
2021-11-07,21,2.0,40_49,0.08948004836759371
2021-11-08,21,4.0,40_49,0.09036860879904875
2021-11-09,22,2.0,40_49,0.0885478158205431
2021-11-10,28,6.0,40_49,0.08659549228944247
2021-11-11,29,1.0,40_49,0.08685162846803378
2021-11-12,27,3.0,40_49,
2021-11-13,22,2.0,40_49,
2021-11-14,26,4.0,40_49,
2021-11-15,29,6.0,40_49,
2021-11-16,23,2.0,40_49,
2021-11-17,26,4.0,40_49,
2021-11-18,30,1.0,40_49,
2021-11-19,31,2.0,40_49,
2021-11-20,22,1.0,40_49,
2021-11-21,26,0.0,40_49,
2021-11-22,29,3.0,40_49,
2021-11-23,23,3.0,40_49,
2021-11-24,28,3.0,40_49,
2021-11-25,30,2.0,40_49,
2021-11-26,28,0.0,40_49,
2021-11-27,15,0.0,40_49,
2021-11-28,5,1.0,40_49,
2021-11-29,1,,40_49,
2020-02-20,5,0.0,50_59,
2020-02-21,9,1.0,50_59,
2020-02-22,15,0.0,50_59,
2020-02-23,20,4.0,50_59,
2020-02-24,18,4.0,50_59,
2020-02-25,40,4.0,50_59,
2020-02-26,39,9.0,50_59,
2020-02-27,35,4.0,50_59,
2020-02-28,35,6.0,50_59,
2020-02-29,46,15.0,50_59,
2020-03-01,70,14.0,50_59,
2020-03-02,87,19.0,50_59,
2020-03-03,112,13.0,50_59,
2020-03-04,151,30.0,50_59,
2020-03-05,185,39.0,50_59,
2020-03-06,192,36.0,50_59,
2020-03-07,183,30.0,50_59,
2020-03-08,171,33.0,50_59,0.17058172426515802
2020-03-09,254,41.0,50_59,0.16908383445348427
2020-03-10,257,44.0,50_59,0.16901726277784046
2020-03-11,295,44.0,50_59,0.16768692610406646
2020-03-12,288,44.0,50_59,0.16595380667236956
2020-03-13,413,72.0,50_59,0.16402667778240934
2020-03-14,338,55.0,50_59,0.16251144805128728
2020-03-15,331,64.0,50_59,0.1604630276419519
2020-03-16,426,67.0,50_59,0.1597222222222222
2020-03-17,450,76.0,50_59,0.15901875901875903
2020-03-18,478,79.0,50_59,0.15713196033562166
2020-03-19,501,89.0,50_59,0.15696515050802393
2020-03-20,524,66.0,50_59,0.15593124291650926
2020-03-21,467,80.0,50_59,0.15511395743077794
2020-03-22,385,69.0,50_59,0.1528980052691005
2020-03-23,464,77.0,50_59,0.15148365148365148
2020-03-24,462,80.0,50_59,0.14998571564612895
2020-03-25,385,79.0,50_59,0.14921942342687483
2020-03-26,355,47.0,50_59,0.14797297297297296
2020-03-27,391,65.0,50_59,0.14726700747149035
2020-03-28,300,36.0,50_59,0.14597666766377504
2020-03-29,224,22.0,50_59,0.14545824432916285
2020-03-30,262,26.0,50_59,0.1449320468928312
2020-03-31,271,27.0,50_59,0.14314840648138213
2020-04-01,233,20.0,50_59,0.1426675514266755
2020-04-02,238,29.0,50_59,0.14062321652779364
2020-04-03,206,26.0,50_59,0.13956526903432712
2020-04-04,139,10.0,50_59,0.1379138660692059
2020-04-05,113,19.0,50_59,0.136118775456576
2020-04-06,144,17.0,50_59,0.13373309161902106
2020-04-07,142,9.0,50_59,0.13387937453462398
2020-04-08,161,8.0,50_59,0.1314367450731087
2020-04-09,139,17.0,50_59,0.12823964994951195
2020-04-10,111,8.0,50_59,0.12509051412020275
2020-04-11,123,13.0,50_59,0.12030516431924883
2020-04-12,90,8.0,50_59,0.11332216170925849
2020-04-13,66,6.0,50_59,0.11208053691275167
2020-04-14,114,10.0,50_59,0.10732538330494037
2020-04-15,97,10.0,50_59,0.10679864548059391
2020-04-16,96,11.0,50_59,0.10787011557512383
2020-04-17,93,9.0,50_59,0.10843373493975904
2020-04-18,61,11.0,50_59,0.10998735777496839
2020-04-19,50,6.0,50_59,0.11257606490872211
2020-04-20,84,10.0,50_59,0.1122040072859745
2020-04-21,65,9.0,50_59,0.11106780982073265
2020-04-22,55,7.0,50_59,0.11370143149284254
2020-04-23,61,12.0,50_59,0.11129991503823279
2020-04-24,68,6.0,50_59,0.11135957066189624
2020-04-25,44,8.0,50_59,0.11421800947867299
2020-04-26,35,4.0,50_59,0.11920529801324503
2020-04-27,46,6.0,50_59,0.12034538586076632
2020-04-28,50,4.0,50_59,0.12301587301587301
2020-04-29,47,5.0,50_59,0.12477396021699819
2020-04-30,51,7.0,50_59,0.12864385297845374
2020-05-01,30,5.0,50_59,0.12850619699934768
2020-05-02,30,5.0,50_59,0.13212795549374132
2020-05-03,19,4.0,50_59,0.1338757396449704
2020-05-04,31,3.0,50_59,0.13700787401574804
2020-05-05,32,6.0,50_59,0.1399832355406538
2020-05-06,27,5.0,50_59,0.13747810858143608
2020-05-07,25,4.0,50_59,0.1387126019945603
2020-05-08,27,3.0,50_59,0.13953488372093023
2020-05-09,18,3.0,50_59,0.13891726251276812
2020-05-10,22,3.0,50_59,0.13782051282051283
2020-05-11,26,4.0,50_59,0.13393870601589103
2020-05-12,16,1.0,50_59,0.1386861313868613
2020-05-13,14,1.0,50_59,0.1375796178343949
2020-05-14,29,6.0,50_59,0.1390728476821192
2020-05-15,22,2.0,50_59,0.1404728789986092
2020-05-16,18,3.0,50_59,0.14456035767511177
2020-05-17,9,4.0,50_59,0.14556962025316456
2020-05-18,21,0.0,50_59,0.1455160744500846
2020-05-19,19,3.0,50_59,0.14411247803163443
2020-05-20,11,1.0,50_59,0.14154411764705882
2020-05-21,14,4.0,50_59,0.13988657844990549
2020-05-22,16,2.0,50_59,0.14007782101167315
2020-05-23,10,1.0,50_59,0.13496932515337423
2020-05-24,11,2.0,50_59,0.13219616204690832
2020-05-25,13,1.0,50_59,0.13082039911308205
2020-05-26,12,1.0,50_59,0.1325581395348837
2020-05-27,12,0.0,50_59,0.13012048192771083
2020-05-28,6,1.0,50_59,0.13164556962025317
2020-05-29,9,2.0,50_59,0.13031914893617022
2020-05-30,7,2.0,50_59,0.13114754098360656
2020-05-31,5,1.0,50_59,0.1348314606741573
2020-06-01,10,2.0,50_59,0.12574850299401197
2020-06-02,2,0.0,50_59,0.12732919254658384
2020-06-03,8,0.0,50_59,0.1270358306188925
2020-06-04,10,1.0,50_59,0.11666666666666667
2020-06-05,8,1.0,50_59,0.1258741258741259
2020-06-06,5,0.0,50_59,0.12408759124087591
2020-06-07,4,1.0,50_59,0.13043478260869565
2020-06-08,16,1.0,50_59,0.12075471698113208
2020-06-09,7,0.0,50_59,0.12062256809338522
2020-06-10,7,1.0,50_59,0.11857707509881422
2020-06-11,7,1.0,50_59,0.11428571428571428
2020-06-12,6,1.0,50_59,0.1134453781512605
2020-06-13,3,0.0,50_59,0.1111111111111111
2020-06-14,2,1.0,50_59,0.11946902654867257
2020-06-15,7,1.0,50_59,0.11504424778761062
2020-06-16,6,0.0,50_59,0.11160714285714286
2020-06-17,4,1.0,50_59,0.10550458715596331
2020-06-18,7,0.0,50_59,0.1004566210045662
2020-06-19,10,1.0,50_59,0.09433962264150944
2020-06-20,3,1.0,50_59,0.10185185185185185
2020-06-21,2,0.0,50_59,0.11009174311926606
2020-06-22,7,1.0,50_59,0.11162790697674418
2020-06-23,7,1.0,50_59,0.11214953271028037
2020-06-24,13,3.0,50_59,0.11059907834101383
2020-06-25,3,0.0,50_59,0.10550458715596331
2020-06-26,8,1.0,50_59,0.10952380952380952
2020-06-27,6,0.0,50_59,0.11004784688995216
2020-06-28,3,0.0,50_59,0.102803738317757
2020-06-29,6,0.0,50_59,0.09905660377358491
2020-06-30,8,0.0,50_59,0.0967741935483871
2020-07-01,4,1.0,50_59,0.09502262443438914
2020-07-02,6,0.0,50_59,0.08888888888888889
2020-07-03,7,1.0,50_59,0.08370044052863436
2020-07-04,1,0.0,50_59,0.0881057268722467
2020-07-05,6,0.0,50_59,0.08189655172413793
2020-07-06,3,0.0,50_59,0.08860759493670886
2020-07-07,6,2.0,50_59,0.08695652173913043
2020-07-08,10,2.0,50_59,0.08189655172413793
2020-07-09,7,1.0,50_59,0.07916666666666666
2020-07-10,7,1.0,50_59,0.0794979079497908
2020-07-11,8,0.0,50_59,0.0728744939271255
2020-07-12,5,0.0,50_59,0.06584362139917696
2020-07-13,8,1.0,50_59,0.07630522088353414
2020-07-14,6,0.0,50_59,0.07630522088353414
2020-07-15,12,0.0,50_59,0.07509881422924901
2020-07-16,5,0.0,50_59,0.07782101167315175
2020-07-17,11,1.0,50_59,0.07692307692307693
2020-07-18,7,0.0,50_59,0.07722007722007722
2020-07-19,6,0.0,50_59,0.08270676691729323
2020-07-20,9,0.0,50_59,0.08148148148148149
2020-07-21,6,1.0,50_59,0.08058608058608059
2020-07-22,9,0.0,50_59,0.08214285714285714
2020-07-23,12,2.0,50_59,0.08480565371024736
2020-07-24,3,0.0,50_59,0.08650519031141868
2020-07-25,5,0.0,50_59,0.0782312925170068
2020-07-26,10,0.0,50_59,0.07534246575342465
2020-07-27,6,1.0,50_59,0.07407407407407407
2020-07-28,15,0.0,50_59,0.07868852459016394
2020-07-29,9,1.0,50_59,0.08116883116883117
2020-07-30,9,3.0,50_59,0.08571428571428572
2020-07-31,8,1.0,50_59,0.08888888888888889
2020-08-01,10,0.0,50_59,0.08868501529051988
2020-08-02,7,1.0,50_59,0.09850746268656717
2020-08-03,9,0.0,50_59,0.10029498525073746
2020-08-04,7,0.0,50_59,0.10588235294117647
2020-08-05,11,3.0,50_59,0.10541310541310542
2020-08-06,10,0.0,50_59,0.10584958217270195
2020-08-07,10,1.0,50_59,0.10803324099722991
2020-08-08,8,1.0,50_59,0.1078167115902965
2020-08-09,9,1.0,50_59,0.11458333333333333
2020-08-10,9,1.0,50_59,0.1096938775510204
2020-08-11,11,0.0,50_59,0.11138014527845036
2020-08-12,8,1.0,50_59,0.10981308411214953
2020-08-13,12,1.0,50_59,0.11607142857142858
2020-08-14,15,3.0,50_59,0.1111111111111111
2020-08-15,11,1.0,50_59,0.11320754716981132
2020-08-16,12,2.0,50_59,0.11354581673306773
2020-08-17,8,2.0,50_59,0.10877862595419847
2020-08-18,18,1.0,50_59,0.10720887245841035
2020-08-19,20,4.0,50_59,0.1103202846975089
2020-08-20,9,1.0,50_59,0.11054421768707483
2020-08-21,12,3.0,50_59,0.11274509803921569
2020-08-22,18,1.0,50_59,0.1109350237717908
2020-08-23,14,1.0,50_59,0.11026033690658499
2020-08-24,11,1.0,50_59,0.11261261261261261
2020-08-25,16,2.0,50_59,0.10948905109489052
2020-08-26,22,4.0,50_59,0.11032531824611033
2020-08-27,20,1.0,50_59,0.10926694329183956
2020-08-28,24,3.0,50_59,0.1049136786188579
2020-08-29,20,1.0,50_59,0.10687022900763359
2020-08-30,30,5.0,50_59,0.10526315789473684
2020-08-31,26,1.0,50_59,0.10283687943262411
2020-09-01,24,2.0,50_59,0.097926267281106
2020-09-02,34,4.0,50_59,0.10022271714922049
2020-09-03,31,3.0,50_59,0.09758771929824561
2020-09-04,25,2.0,50_59,0.09214659685863874
2020-09-05,31,4.0,50_59,0.08906882591093117
2020-09-06,33,4.0,50_59,0.08639523336643495
2020-09-07,33,4.0,50_59,0.085824493731919
2020-09-08,26,1.0,50_59,0.08651162790697674
2020-09-09,33,5.0,50_59,0.08775137111517367
2020-09-10,23,3.0,50_59,0.09050179211469533
2020-09-11,29,1.0,50_59,0.09185441941074524
2020-09-12,30,4.0,50_59,0.09175084175084175
2020-09-13,25,2.0,50_59,0.09286898839137644
2020-09-14,39,1.0,50_59,0.09245742092457421
2020-09-15,44,5.0,50_59,0.09105304829770387
2020-09-16,39,3.0,50_59,0.08964451313755796
2020-09-17,41,2.0,50_59,0.0858433734939759
2020-09-18,37,1.0,50_59,0.08883994126284875
2020-09-19,41,6.0,50_59,0.0905848787446505
2020-09-20,26,1.0,50_59,0.0922970159611381
2020-09-21,51,1.0,50_59,0.09324324324324325
2020-09-22,51,1.0,50_59,0.0984251968503937
2020-09-23,39,3.0,50_59,0.09586466165413533
2020-09-24,39,3.0,50_59,0.09812235009085403
2020-09-25,50,7.0,50_59,0.09816303099885189
2020-09-26,37,4.0,50_59,0.10108108108108108
2020-09-27,36,6.0,50_59,0.10411376333164042
2020-09-28,49,6.0,50_59,0.10615608337372757
2020-09-29,50,5.0,50_59,0.1082072443833104
2020-09-30,40,7.0,50_59,0.10856401384083045
2020-10-01,47,3.0,50_59,0.10952186350633429
2020-10-02,54,4.0,50_59,0.10782808902532617
2020-10-03,51,2.0,50_59,0.10594594594594595
2020-10-04,64,3.0,50_59,0.1077762619372442
2020-10-05,60,8.0,50_59,0.10834132310642378
2020-10-06,64,8.0,50_59,0.11270553064275038
2020-10-07,73,10.0,50_59,0.11458333333333333
2020-10-08,70,8.0,50_59,0.11688311688311688
2020-10-09,69,14.0,50_59,0.11744386873920552
2020-10-10,103,7.0,50_59,0.11752385385152432
2020-10-11,88,13.0,50_59,0.12
2020-10-12,124,13.0,50_59,0.12024665981500514
2020-10-13,134,17.0,50_59,0.12100058173356602
2020-10-14,152,23.0,50_59,0.12263631356710115
2020-10-15,117,17.0,50_59,0.12255244755244755
2020-10-16,147,18.0,50_59,0.1231023102310231
2020-10-17,161,19.0,50_59,0.12574568288854004
2020-10-18,160,19.0,50_59,0.1272184936614467
2020-10-19,198,14.0,50_59,0.12857952934505246
2020-10-20,213,18.0,50_59,0.1307410919929549
2020-10-21,196,25.0,50_59,0.13408112690752577
2020-10-22,238,25.0,50_59,0.13488548652410476
2020-10-23,253,39.0,50_59,0.1373291015625
2020-10-24,248,36.0,50_59,0.13853785284043935
2020-10-25,247,35.0,50_59,0.13812343429742654
2020-10-26,331,36.0,50_59,0.1402095973524545
2020-10-27,295,30.0,50_59,0.14085411538049877
2020-10-28,342,50.0,50_59,0.14219991635299037
2020-10-29,304,36.0,50_59,0.1429890245153349
2020-10-30,342,46.0,50_59,0.14372996794871795
2020-10-31,327,48.0,50_59,0.14498724740043162
2020-11-01,309,39.0,50_59,0.1462568648232007
2020-11-02,389,51.0,50_59,0.14768092573271366
2020-11-03,360,60.0,50_59,0.14787810805758086
2020-11-04,375,59.0,50_59,0.1485820548582055
2020-11-05,396,57.0,50_59,0.14912524298805888
2020-11-06,381,62.0,50_59,0.15143987487349342
2020-11-07,337,65.0,50_59,0.1525563496426608
2020-11-08,300,41.0,50_59,0.1527651031210075
2020-11-09,349,67.0,50_59,0.15290464011691632
2020-11-10,339,56.0,50_59,0.15281844802342606
2020-11-11,388,50.0,50_59,0.15311004784688995
2020-11-12,353,66.0,50_59,0.15327519020226388
2020-11-13,347,59.0,50_59,0.15429430558165758
2020-11-14,324,51.0,50_59,0.15565275268612722
2020-11-15,273,47.0,50_59,0.15631939750893115
2020-11-16,359,54.0,50_59,0.1571958601835579
2020-11-17,344,60.0,50_59,0.1572832886505809
2020-11-18,337,63.0,50_59,0.15820865345733925
