age,all,male,female
89.0,0.24402876081339175,0.2220553529285561,0.24075567994731642
90.0,0.25528728420796987,0.2510611956137248,0.25299476157460904
91.0,0.257693226664909,0.2606511208741692,0.2571626138066152
92.0,0.26791767681538153,0.25902378406496546,0.26835026470167406
93.0,0.2778178649712053,0.266727050762021,0.2803120813873502
94.0,0.2842099588492156,0.27025097479268495,0.2869249964687603
95.0,0.28757208000579054,0.27545364816642626,0.2927246701518546
96.0,0.30168589174800353,0.2697884222962088,0.3068726001984555
97.0,0.304863813229572,0.28205128205128205,0.3097323747961095
98.0,0.31726398927054617,0.2847516845520339,0.32482556004406904
99.0,,0.2846975088967972,
